name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Bevon Lewis,441,7.0,3.0,0,33.0,8,0.47,0.43,0.0,0.0,0.0,75,79,0.0,3.73,10.633333333333333,2.67,0.54,0.66
Brandon Lewis,442,6.0,2.0,0,27.0,8,0.0,0.29,1.0,0.15,0.0,64,70,0.0,2.17,15.0,3.63,0.53,0.2
Malik Lewis,Hard Knock,6.0,2.0,0,28.0,37,0.0,0.45,3.98,0.4,0.0,72,75,0.0,4.16,11.316666666666666,5.66,0.4,0.5
Li Jingliang,The Leech,19.0,9.0,0,36.0,59,0.79,0.42,1.19,0.41,0.0,72,71,0.0,4.46,10.533333333333333,3.95,0.56,0.6
Liang Na,The Dragon Girl,19.0,8.0,0,28.0,59,0.0,0.42,3.6,0.58,0.5,65,67,0.0,1.99,7.283333333333333,3.95,0.36,0.25
Chuck Liddell,The Iceman,21.0,8.0,0,54.0,97,1.17,0.35,0.44,0.75,0.0,74,76,0.0,2.97,8.916666666666666,2.71,0.56,0.81
Rodrigo Lidio,Dynamis,12.0,3.0,0,35.0,97,0.0,0.5,0.0,0.0,0.0,71,73,0.0,0.97,3.0833333333333335,0.0,1.0,0.5
Hyun Gyu Lim,The Ace,13.0,7.0,1,39.0,93,0.93,0.41,0.23,1.0,0.2,75,77,0.0,4.45,9.183333333333334,5.07,0.51,0.73
Juliana Lima,Ju Thai,9.0,5.0,0,42.0,23,0.0,0.44,1.72,0.31,0.0,65,65,0.0,1.94,13.7,2.11,0.55,0.7
Dhiego Lima,443,17.0,9.0,0,35.0,8,0.32,0.39,1.26,0.34,0.6,74,75,0.0,3.12,8.666666666666666,3.88,0.58,0.73
Andre Lima,Mascote,10.0,0.0,0,25.0,23,0.0,0.55,1.13,0.66,1.1,67,67,0.0,3.03,13.216666666666667,2.48,0.57,0.73
Felipe Lima,Jungle Boy,13.0,1.0,0,26.0,23,0.0,0.52,1.33,0.5,1.3,66,68,0.0,3.29,11.25,2.67,0.64,0.8
Matt Lindland,The Law,22.0,9.0,0,54.0,8,0.0,0.5,3.01,0.48,1.3,72,74,1.0,2.62,9.75,1.56,0.52,0.6
John Lineker,Hands of Stone,31.0,9.0,0,34.0,23,0.96,0.4,0.56,0.58,0.6,63,67,0.0,5.36,11.766666666666667,4.27,0.56,0.67
Austin Lingo,Lights Out,9.0,3.0,0,30.0,8,0.43,0.37,0.43,0.66,0.0,70,70,0.0,3.86,13.833333333333334,4.86,0.57,0.75
Philipe Lins,Monstro,18.0,5.0,0,39.0,23,0.24,0.49,1.65,0.33,0.0,74,78,0.0,3.8,10.583333333333334,3.59,0.46,1.0
Tainara Lisboa,Thai Panther,7.0,2.0,0,33.0,23,0.0,0.5,2.05,0.4,0.5,67,67,0.0,2.05,14.666666666666666,1.4,0.54,0.7
Dean Lister,The Boogeyman,13.0,7.0,0,48.0,8,0.0,0.35,1.58,0.15,1.1,73,75,0.0,1.26,11.033333333333333,1.89,0.61,0.5
James Llontop,Goku,14.0,4.0,0,25.0,34,0.87,0.43,0.0,0.0,0.0,72,73,0.0,5.38,11.516666666666667,3.97,0.62,0.54
Artem Lobov,The Russian Hammer,13.0,15.0,1,38.0,32,0.0,0.41,0.39,0.25,0.0,69,65,1.0,3.52,16.433333333333334,4.82,0.5,0.52
Dylan Lockard,445,6.0,2.0,0,32.0,8,1.16,0.53,2.31,0.4,1.2,69,72,0.0,1.31,12.983333333333333,3.31,0.52,0.28
Ryan Loder,Man of Steel,8.0,1.0,0,33.0,8,0.0,0.8,2.2,0.33,2.2,74,76,1.0,6.16,6.816666666666666,0.15,0.5,1.0
Christian Lohsen,Hollywood,4.0,2.0,0,29.0,8,0.0,0.49,0.0,0.0,2.0,74,77,1.0,5.27,15.0,6.93,0.44,0.0
David Loiseau,The Crow,23.0,11.0,0,44.0,60,0.57,0.44,0.43,0.42,0.1,72,76,0.0,1.59,11.6,3.64,0.43,0.36
Hector Lombard,Showeather,34.0,10.0,1,46.0,13,0.66,0.46,1.69,0.48,0.5,69,71,1.0,3.02,11.45,3.35,0.53,0.77
Michael Lombardo,The Don,11.0,2.0,0,34.0,8,0.0,0.62,2.5,0.21,0.0,72,72,0.0,1.47,15.0,2.63,0.31,0.6
Loma Lookboonmee,446,9.0,3.0,0,28.0,20,0.0,0.57,1.9,0.5,0.1,61,61,0.0,4.1,13.85,2.48,0.53,0.72
Ange Loosa,The Last Ninja,10.0,4.0,0,31.0,118,0.0,0.44,2.41,0.38,0.2,70,74,0.0,5.6,13.5,6.68,0.53,0.83
Diego Lopes,448,26.0,6.0,0,29.0,23,0.75,0.53,0.5,0.4,2.8,71,72,0.0,4.2,8.55,4.11,0.5,0.52
Bruno Lopes,Brunao,13.0,1.0,0,31.0,97,0.0,0.41,0.0,0.0,0.0,74,74,0.0,3.69,6.516666666666667,4.07,0.63,1.0
Matthew Lopez,451,10.0,4.0,0,37.0,8,0.0,0.5,3.32,0.6,1.3,67,69,1.0,3.13,11.3,3.73,0.55,0.71
Benito Lopez,Golden Boy,10.0,2.0,0,30.0,8,0.28,0.45,0.0,0.0,0.3,70,73,3.0,4.39,10.616666666666667,5.18,0.56,0.73
Gustavo Lopez,452,12.0,6.0,1,35.0,8,0.0,0.4,1.74,0.41,0.7,65,67,0.0,2.48,10.8,3.87,0.57,0.31
Brendan Loughnane,453,17.0,3.0,0,34.0,96,0.5,0.63,1.5,0.3,0.0,70,70,3.0,6.23,15.0,6.7,0.53,0.92
Caolan Loughran,The Don,9.0,2.0,0,28.0,12,0.0,0.43,2.0,0.26,0.0,66,68,0.0,5.64,15.0,5.62,0.54,1.0
Lu Kai,The Last Gladiator,8.0,5.0,0,30.0,59,0.0,0.43,2.62,0.5,2.6,69,69,0.0,3.76,3.8166666666666664,5.51,0.55,1.0
Stephanie Luciano,Rondinha,6.0,1.0,1,24.0,23,0.5,0.48,0.5,1.0,0.0,66,65,0.0,5.3,15.0,2.53,0.68,0.85
Iasmin Lucindo,458,17.0,5.0,0,22.0,23,0.0,0.45,2.4,0.57,0.2,63,66,0.0,3.52,13.733333333333333,2.91,0.66,0.66
Duane Ludwig,Bang,21.0,14.0,0,46.0,8,0.43,0.44,0.43,0.25,0.1,70,70,0.0,4.62,6.4,3.05,0.57,0.59
Dalcha Lungiambula,Champion,11.0,6.0,0,37.0,118,0.21,0.45,2.14,0.45,0.0,68,76,0.0,3.07,10.0,3.93,0.52,0.77
Vicente Luque,The Silent Assassin,22.0,10.0,1,32.0,8,0.71,0.52,1.0,0.53,0.6,71,75,0.0,5.07,10.033333333333333,5.21,0.52,0.62
Travis Lutter,The Serial Killer,10.0,6.0,0,51.0,8,0.32,0.32,1.95,0.24,0.7,71,75,0.0,0.41,7.716666666666667,2.42,0.42,0.3
Tucker Lutz,Top Gun,12.0,4.0,0,30.0,8,0.0,0.46,1.99,0.44,0.2,68,72,0.0,3.74,13.8,3.25,0.44,0.69
Chris Lytle,Lights Out,31.0,18.0,5,50.0,8,0.13,0.45,0.7,0.55,2.4,71,68,0.0,3.76,10.666666666666666,3.03,0.58,0.55
Dong Hyun Ma,Maestro,16.0,11.0,3,36.0,93,0.3,0.41,1.27,0.53,0.0,71,70,0.0,2.84,11.083333333333334,4.1,0.54,0.33
Pawan Maan,461,7.0,3.0,1,38.0,106,0.0,0.44,0.0,0.0,0.0,67,70,0.0,0.89,12.4,2.98,0.43,0.0
William Macario,Patolino,9.0,3.0,0,33.0,8,0.0,0.54,1.85,0.45,0.0,71,75,0.0,4.92,10.15,3.96,0.65,0.78
Jason MacDonald,The Athlete,25.0,16.0,0,49.0,60,0.0,0.52,1.43,0.16,2.0,75,80,0.0,1.55,5.983333333333333,2.7,0.46,0.35
Rob MacDonald,Maximus,5.0,4.0,0,46.0,60,0.0,0.5,7.19,0.8,5.4,75,78,0.0,1.8,2.783333333333333,2.04,0.46,0.8
Rory MacDonald,Red King,19.0,4.0,0,35.0,60,0.08,0.42,1.77,0.47,0.4,72,76,0.0,3.75,13.7,2.8,0.62,0.88
Ryan MacDonald,Main Event,10.0,2.0,0,31.0,8,0.0,0.29,0.0,0.0,0.0,71,71,3.0,2.28,9.866666666666667,6.49,0.45,0.0
Valesca Machado,Tina Black,8.0,3.0,0,28.0,97,0.0,0.32,0.0,0.0,0.0,64,63,0.0,2.4,15.0,2.87,0.64,0.76
Caio Machado,Bigfoot,8.0,3.0,1,30.0,23,0.0,0.58,0.0,0.0,0.0,76,78,1.0,6.07,15.0,2.73,0.63,0.82
Ian Machado Garry,The Future,15.0,0.0,0,26.0,12,0.62,0.55,0.77,0.55,0.3,75,74,0.0,5.5,12.166666666666666,3.17,0.52,0.69
Lyoto Machida,The Dragon,24.0,8.0,0,46.0,23,0.69,0.53,1.21,0.65,0.4,73,74,1.0,2.59,11.616666666666667,1.57,0.61,0.75
Pauline Macias,PITA,4.0,1.0,0,36.0,8,0.0,0.29,2.0,0.18,0.0,64,64,1.0,0.8,15.0,4.6,0.42,0.0
Reza Madadi,Mad Dog,14.0,6.0,0,46.0,94,0.0,0.46,3.17,0.33,0.5,71,73,0.0,2.51,12.85,3.31,0.66,0.89
Don Madge,Magic Man,9.0,3.0,1,33.0,71,1.48,0.52,2.22,0.25,0.7,72,72,1.0,2.08,10.116666666666667,0.74,0.67,0.8
Victor Madrigal,Periquito,15.0,5.0,0,34.0,97,0.0,0.38,0.0,0.0,0.0,67,71,0.0,2.31,3.033333333333333,9.56,0.5,0.0
Jon Madsen,462,8.0,2.0,0,44.0,8,0.0,0.41,1.32,0.71,0.0,72,72,0.0,2.46,11.366666666666667,1.18,0.81,0.7
Mark Madsen,The Olympian,12.0,2.0,0,40.0,51,0.0,0.49,2.86,0.66,0.0,68,72,0.0,3.56,10.5,3.97,0.52,0.62
Leonardo Mafra,Macarrao,13.0,4.0,0,35.0,23,0.0,0.48,2.12,0.83,0.4,70,70,0.0,4.55,8.85,4.38,0.43,0.69
Vinny Magalhaes,Pezao,14.0,9.0,0,40.0,23,0.0,0.24,1.55,0.44,0.8,75,75,0.0,2.14,7.75,3.97,0.68,0.66
Caio Magalhaes,Hellboy,10.0,3.0,0,36.0,23,0.53,0.4,1.05,0.15,1.6,73,73,0.0,2.27,8.133333333333333,2.78,0.56,0.58
Angela Magana,Your Majesty,11.0,9.0,0,41.0,8,0.0,0.28,0.4,0.25,0.4,61,65,0.0,1.53,12.4,4.92,0.42,0.28
Neil Magny,The Haitian Sensation,29.0,13.0,0,37.0,8,0.07,0.46,2.15,0.4,0.2,75,80,0.0,3.44,12.483333333333333,2.48,0.51,0.54
Raimond Magomedaliev,463,10.0,2.0,0,34.0,97,0.0,0.41,0.0,0.0,0.0,73,75,0.0,4.07,14.75,4.75,0.41,0.0
Rashid Magomedov,Highlander,20.0,2.0,0,39.0,32,0.83,0.49,0.67,0.57,0.2,69,70,0.0,4.4,15.0,3.05,0.54,0.89
Ruslan Magomedov,Leopard,14.0,1.0,0,37.0,32,0.33,0.47,0.33,1.0,0.0,75,78,0.0,4.02,15.0,1.47,0.66,0.88
Abus Magomedov,464,26.0,6.0,1,34.0,32,0.38,0.44,2.65,0.77,0.0,74,78,0.0,2.88,9.916666666666666,3.73,0.55,1.0
Shara Magomedov,Bullet,14.0,0.0,0,30.0,32,0.35,0.66,0.0,0.0,0.0,74,73,0.0,6.88,14.15,3.72,0.41,0.71
Zabit Magomedsharipov,465,18.0,1.0,0,33.0,32,0.0,0.48,5.22,0.56,0.8,73,73,0.0,4.89,12.933333333333334,3.0,0.64,0.77
John Maguire,The One,24.0,9.0,0,41.0,96,0.0,0.41,2.8,0.46,1.1,69,69,1.0,1.41,13.933333333333334,2.44,0.65,0.77
Maheshate,466,10.0,3.0,0,24.0,59,0.56,0.28,0.0,0.0,0.0,72,71,0.0,3.9,10.766666666666667,5.76,0.53,0.45
Demian Maia,467,28.0,11.0,0,46.0,23,0.04,0.43,2.49,0.24,1.0,73,72,1.0,1.8,12.416666666666666,2.07,0.63,0.61
Jennifer Maia,468,21.0,10.0,1,36.0,23,0.0,0.38,0.42,0.27,0.1,64,64,0.0,4.35,14.95,4.52,0.55,0.58
Nayara Maia,Capita,7.0,1.0,1,34.0,97,0.0,0.36,1.0,0.33,1.0,65,66,0.0,0.6,15.0,3.33,0.43,0.0
Levan Makashvili,The Hornet,15.0,2.0,1,35.0,8,0.0,0.54,3.67,0.42,0.0,68,68,0.0,2.87,15.0,2.07,0.61,0.85
John Makdessi,The Bull,18.0,9.0,0,39.0,60,0.37,0.49,0.0,0.0,0.0,68,68,0.0,5.52,12.133333333333333,4.15,0.68,0.86
Islam Makhachev,469,26.0,1.0,0,32.0,32,0.35,0.59,3.19,0.53,1.1,70,70,1.0,2.65,10.566666666666666,1.54,0.61,0.9
Zach Makovsky,Fun Size,20.0,8.0,0,41.0,8,0.0,0.43,3.71,0.3,0.3,64,64,1.0,1.94,15.0,2.24,0.62,0.56
Azat Maksum,Qazaq,17.0,1.0,0,29.0,42,0.5,0.23,2.0,0.22,0.5,67,70,1.0,2.8,15.0,5.23,0.55,0.66
Fabio Maldonado,Caipira de Aco,23.0,11.0,0,44.0,23,0.11,0.58,0.44,0.57,0.6,73,75,0.0,5.29,12.316666666666666,4.31,0.53,0.61
Bea Malecki,470,4.0,1.0,0,33.0,77,0.0,0.46,0.0,0.0,1.1,69,74,0.0,6.84,8.966666666666667,6.96,0.62,0.78
Jacob Malkoun,Mamba,8.0,3.0,0,29.0,13,0.0,0.56,6.62,0.42,0.4,69,73,0.0,3.86,10.033333333333333,2.48,0.52,0.2
Mike Malott,Proper,10.0,2.0,1,32.0,8,0.68,0.46,3.04,0.6,1.0,73,73,0.0,3.83,7.4,3.33,0.52,0.16
Nate Maness,Mayhem,16.0,3.0,0,33.0,8,0.45,0.5,0.68,0.75,0.7,70,72,0.0,3.14,9.5,3.88,0.42,0.8
Marnic Mann,The SawedOff Savage,6.0,3.0,0,31.0,8,0.0,0.41,1.9,0.33,0.4,60,64,1.0,1.47,13.183333333333334,5.08,0.31,0.25
Jimi Manuwa,Poster Boy,17.0,6.0,0,44.0,8,0.53,0.54,0.53,0.18,0.4,73,79,0.0,3.43,7.033333333333333,3.97,0.49,0.7
Cristiano Marcello,473,13.0,6.0,0,46.0,23,0.0,0.33,0.44,0.11,0.9,69,72,0.0,2.56,13.216666666666667,3.61,0.58,0.2
Daniel Marcos,Soncora,16.0,0.0,0,31.0,34,0.74,0.52,0.25,0.5,0.0,67,69,0.0,5.94,12.15,4.0,0.63,0.87
Chepe Mariscal,Machine Gun,17.0,6.0,0,31.0,8,0.0,0.57,3.09,0.39,0.3,67,69,0.0,4.75,13.333333333333334,3.24,0.5,0.72
Ronny Markes,474,17.0,5.0,0,36.0,23,0.0,0.53,3.13,0.4,0.5,73,75,0.0,2.17,11.5,2.43,0.45,1.0
Rory Markham,475,17.0,6.0,0,42.0,8,2.7,0.21,0.0,0.0,0.0,72,71,0.0,1.98,1.85,10.27,0.45,0.0
Randa Markos,Quiet Storm,11.0,12.0,1,39.0,68,0.0,0.43,1.12,0.28,0.2,64,63,0.0,2.97,12.616666666666667,3.1,0.58,0.52
Christina Marks,476,8.0,9.0,0,38.0,8,0.0,0.58,7.5,1.0,0.0,67,69,0.0,5.0,2.0,3.0,0.64,0.0
Brendon Marotte,The Kid,8.0,3.0,0,28.0,8,0.0,0.5,0.0,0.0,0.0,69,70,0.0,0.41,4.833333333333333,5.7,0.28,0.0
Nate Marquardt,The Great,35.0,19.0,2,45.0,8,0.69,0.49,1.87,0.51,0.8,72,74,0.0,2.71,10.4,2.32,0.55,0.7
Danilo Marques,477,11.0,4.0,0,38.0,23,0.0,0.79,3.93,0.28,0.8,78,77,0.0,1.44,9.533333333333333,2.52,0.52,0.0
Julian Marquez,The Cuban Missile Crisis,9.0,5.0,0,34.0,8,0.47,0.45,0.0,0.0,2.6,74,72,0.0,4.85,8.033333333333333,5.06,0.5,0.53
Carmelo Marrero,The Fury,16.0,6.0,0,43.0,8,0.0,0.34,3.21,0.36,0.9,72,73,0.0,0.84,10.3,2.04,0.54,0.36
Eliot Marshall,Fire,10.0,4.0,0,44.0,8,0.24,0.27,0.47,0.33,0.9,74,77,0.0,1.93,10.616666666666667,2.39,0.67,0.79
Francis Marshall,Fire,8.0,2.0,0,25.0,8,0.54,0.34,2.68,0.41,0.5,69,72,0.0,3.69,11.2,4.16,0.53,0.5
Jack Marshman,The Hammer,23.0,10.0,0,34.0,96,0.55,0.25,0.0,0.0,0.0,72,73,0.0,2.74,10.216666666666667,4.19,0.56,0.2
Terry Martin,479,23.0,11.0,0,44.0,8,0.66,0.43,3.1,0.42,0.0,68,71,0.0,2.82,6.766666666666667,3.13,0.54,0.92
Anthony Rocco Martin,482,17.0,6.0,0,34.0,8,0.16,0.37,0.71,0.27,1.0,72,73,0.0,2.68,12.716666666666667,2.59,0.58,0.68
Mallory Martin,483,7.0,5.0,0,30.0,8,0.0,0.48,2.28,0.43,0.3,64,63,0.0,4.42,9.216666666666667,6.64,0.55,0.25
Danny Martinez,The Gremlin,21.0,8.0,0,39.0,8,0.2,0.28,3.0,0.45,0.0,66,67,0.0,2.73,15.0,3.77,0.63,0.36
Henry Martinez,Sicario,9.0,4.0,0,41.0,8,0.0,0.25,0.0,0.0,0.0,67,69,1.0,2.79,12.65,4.01,0.6,0.8
Jonathan Martinez,Dragon,19.0,5.0,0,30.0,8,0.73,0.49,0.41,0.35,0.1,68,70,1.0,4.54,13.183333333333334,3.87,0.57,0.68
Mana Martinez,ManaBoi,10.0,4.0,0,28.0,8,0.96,0.48,0.72,0.42,0.5,70,70,0.0,4.33,12.466666666666667,4.94,0.5,0.25
Victor Martinez,The Brick,13.0,6.0,0,33.0,8,0.7,0.51,0.7,0.33,0.0,68,70,0.0,7.94,7.1,7.66,0.53,0.8
Roque Martinez,485,15.0,8.0,2,38.0,8,0.0,0.53,0.38,0.5,0.4,70,72,0.0,3.28,13.116666666666667,4.9,0.56,0.53
Melissa Martinez,Super Mely,7.0,1.0,0,27.0,65,0.0,0.57,1.0,0.5,0.0,62,66,1.0,3.0,15.0,2.53,0.45,0.0
Adriano Martins,486,28.0,9.0,0,41.0,23,0.62,0.38,0.83,0.8,0.4,70,72,1.0,1.8,9.716666666666667,2.14,0.65,0.81
Lucas Martins,Mineiro,19.0,3.0,0,35.0,23,0.73,0.35,0.0,0.0,0.5,72,72,1.0,2.87,8.8,4.14,0.6,0.76
Bristol Marunde,487,16.0,10.0,0,42.0,8,0.0,0.21,1.6,0.33,0.0,73,75,0.0,1.42,9.4,4.4,0.47,0.14
Mike Massenzio,The Master of Disaster,13.0,9.0,0,41.0,8,0.27,0.45,2.74,0.24,1.4,74,73,1.0,2.08,7.833333333333333,3.59,0.54,0.5
Tiffany Masters,Rainbow Renegade,2.0,1.0,0,30.0,8,0.0,0.62,3.06,0.6,0.0,63,65,0.0,3.53,14.716666666666667,2.58,0.5,0.0
Jorge Masvidal,Gamebred,35.0,17.0,0,39.0,8,0.43,0.47,1.38,0.59,0.3,71,74,0.0,4.05,13.583333333333334,3.05,0.64,0.72
Al Matavao,Sweetness,8.0,3.0,0,30.0,121,0.0,0.46,0.0,0.0,0.0,68,67,0.0,7.84,7.016666666666667,6.7,0.58,0.0
Jean Matsumoto,488,15.0,0.0,0,25.0,23,0.0,0.38,1.2,0.5,0.6,66,68,0.0,4.76,12.5,4.52,0.51,0.56
Koyomi Matsushima,489,13.0,6.0,0,32.0,97,0.5,0.47,9.0,0.52,0.0,67,66,0.0,2.7,15.0,2.83,0.59,0.33
Jake Matthews,The Celtic Kid,20.0,7.0,0,30.0,13,0.32,0.44,1.56,0.41,0.6,71,73,0.0,3.38,11.566666666666666,2.54,0.61,0.64
Connor Matthews,The Controller,7.0,2.0,0,32.0,8,0.0,0.44,2.97,0.53,0.7,68,71,3.0,5.3,13.45,6.19,0.56,0.5
Vladimir Matyushenko,The Janitor,27.0,8.0,0,53.0,32,0.15,0.44,3.25,0.46,0.1,72,74,0.0,1.9,8.233333333333333,1.62,0.59,0.7
Miranda Maverick,Fear The,16.0,5.0,0,27.0,8,0.0,0.45,2.43,0.45,0.3,63,65,1.0,3.59,12.95,2.46,0.59,0.41
Nick Maximov,492,8.0,2.0,0,26.0,8,0.0,0.45,4.16,0.45,0.2,72,76,1.0,1.93,12.25,2.64,0.46,0.35
DonTale Mayes,Lord Kong,11.0,7.0,0,32.0,8,0.28,0.43,0.65,0.38,0.0,78,81,0.0,3.51,12.5,3.79,0.46,0.58
Gray Maynard,493,13.0,7.0,1,45.0,8,0.35,0.32,2.91,0.47,0.7,69,70,0.0,1.92,12.866666666666667,2.64,0.66,0.81
Gina Mazany,Danger,7.0,6.0,0,36.0,8,0.23,0.5,4.34,0.52,0.2,66,68,1.0,3.73,8.2,3.52,0.5,0.33
Sabina Mazo,Colombian Queen,9.0,4.0,0,27.0,2,0.16,0.43,0.65,0.8,0.2,67,70,0.0,6.1,13.15,4.35,0.57,0.59
Ian McCall,Uncle Creepy,13.0,5.0,1,40.0,8,0.0,0.39,2.08,0.3,0.0,65,64,0.0,3.59,13.65,3.25,0.67,0.88
Molly McCann,Meatball,14.0,7.0,0,34.0,96,0.22,0.49,1.84,0.36,0.5,64,62,0.0,5.39,10.633333333333333,4.72,0.62,0.39
Charles McCarthy,Chainsaw,10.0,5.0,0,44.0,8,0.0,0.12,2.67,0.6,2.7,70,71,0.0,0.18,5.633333333333333,4.03,0.56,0.0
Sean McCorkle,Big Sexy,17.0,7.0,0,48.0,8,0.0,0.44,2.12,0.4,4.2,79,81,0.0,0.85,4.716666666666667,2.48,0.52,0.33
Kris McCray,Savage,8.0,5.0,0,43.0,8,0.0,0.45,2.88,0.55,0.0,72,76,0.0,2.69,8.683333333333334,2.57,0.54,0.38
Tamdan McCrory,The Barncat,14.0,5.0,0,37.0,8,0.0,0.49,2.28,0.5,2.5,76,76,3.0,2.07,7.9,1.6,0.46,0.33
Justin McCully,The Insane One,11.0,5.0,2,48.0,8,0.32,0.37,1.28,0.44,0.0,73,73,0.0,1.58,11.733333333333333,2.02,0.46,0.43
Michael McDonald,Mayday,17.0,4.0,0,33.0,8,1.09,0.42,1.09,0.66,1.4,69,70,0.0,2.69,8.283333333333333,2.76,0.57,0.52
Drew McFedries,The Massacre,12.0,7.0,0,46.0,8,4.27,0.51,1.42,1.0,0.7,72,72,1.0,5.13,2.3333333333333335,4.56,0.52,0.56
Court McGee,The Crusher,23.0,13.0,0,39.0,8,0.16,0.37,1.87,0.25,0.5,71,75,0.0,4.6,12.533333333333333,3.59,0.61,0.69
Marcus McGhee,The Maniac,9.0,1.0,0,34.0,8,2.52,0.51,0.84,0.33,0.8,68,69,0.0,5.43,5.95,2.52,0.71,1.0
Conor McGregor,The Notorious,22.0,6.0,0,36.0,12,1.73,0.49,0.67,0.55,0.1,69,74,1.0,5.32,8.033333333333333,4.66,0.54,0.66
Rhys McKee,Skeletor,13.0,6.0,1,29.0,12,0.0,0.45,0.0,0.0,0.0,74,78,0.0,4.8,12.033333333333333,7.85,0.42,0.41
Cory McKenna,Poppins,8.0,3.0,0,25.0,26,0.0,0.4,2.22,0.58,0.4,63,58,0.0,3.0,11.283333333333333,3.19,0.48,0.71
Tim McKenzie,Wrecking Machine,14.0,9.0,0,42.0,8,0.0,0.54,0.0,0.0,2.1,72,74,0.0,1.37,4.85,2.96,0.44,0.28
Cody McKenzie,496,16.0,10.0,0,36.0,8,0.0,0.34,2.5,0.25,2.5,72,72,3.0,1.74,7.716666666666667,2.5,0.67,0.14
Terrance McKinney,T Wrecks,15.0,7.0,0,30.0,8,1.48,0.5,3.45,0.36,1.0,70,73,3.0,4.53,3.05,2.63,0.45,0.85
Garreth McLellan,Soldier Boy,13.0,6.0,0,42.0,71,0.0,0.54,1.15,0.22,0.9,73,72,1.0,3.56,10.4,2.94,0.45,0.34
Sara McMann,497,13.0,6.0,0,44.0,8,0.08,0.46,4.38,0.65,0.5,66,66,0.0,2.26,10.683333333333334,1.92,0.47,0.5
James McSweeney,The Hammer,15.0,15.0,0,43.0,96,0.0,0.55,0.52,0.33,1.1,76,77,3.0,3.94,9.55,4.33,0.42,1.0
Tim Means,The Dirty Bird,33.0,17.0,1,40.0,8,0.57,0.49,1.14,0.4,0.2,74,75,0.0,5.04,9.633333333333333,3.65,0.6,0.64
Yancy Medeiros,498,15.0,8.0,0,37.0,8,0.98,0.37,0.33,0.5,0.7,70,75,0.0,4.36,8.466666666666667,5.67,0.47,0.73
MarQuel Mederos,499,9.0,1.0,0,27.0,8,0.78,0.45,0.0,0.0,0.0,70,69,0.0,4.39,9.583333333333334,3.29,0.63,0.9
Jose Daniel Medina,Chicho,11.0,4.0,0,33.0,6,0.0,0.33,0.5,0.33,0.0,72,74,0.0,1.87,15.0,4.93,0.48,0.31
Emil Meek,Valhalla,9.0,5.0,1,36.0,55,0.0,0.39,0.25,0.33,1.0,71,74,3.0,2.52,15.0,2.53,0.38,0.47
Gerald Meerschaert,GM,37.0,17.0,0,36.0,8,0.26,0.45,2.14,0.36,1.6,73,77,1.0,3.13,8.35,3.47,0.53,0.34
Jordan Mein,Young Gun,31.0,12.0,0,35.0,60,0.34,0.44,1.56,0.58,0.2,72,73,0.0,3.35,11.183333333333334,2.55,0.69,0.66
Gilbert Melendez,El Nino,22.0,8.0,0,42.0,8,0.24,0.33,1.64,0.41,0.2,69,73,0.0,3.44,15.233333333333333,2.53,0.63,0.71
Vanessa Melo,501,11.0,8.0,0,36.0,23,0.0,0.3,0.0,0.0,0.0,65,65,0.0,3.48,15.0,6.13,0.59,0.71
Antonio Mendes,Samurai,18.0,13.0,0,43.0,8,2.51,0.47,2.51,0.5,0.0,75,77,1.0,1.34,3.0,6.85,0.22,1.0
Chad Mendes,Money,18.0,5.0,0,39.0,8,0.73,0.49,4.13,0.55,0.3,66,66,0.0,2.78,9.083333333333334,2.35,0.67,1.0
Augusto Mendes,Tanquinho,6.0,2.0,0,41.0,23,0.44,0.34,1.75,0.33,0.0,66,65,0.0,2.42,11.433333333333334,3.91,0.56,0.8
Mateus Mendonca,Bocao,10.0,3.0,0,25.0,23,0.85,0.4,2.54,0.27,0.4,66,71,0.0,1.66,8.866666666666667,4.14,0.3,0.55
Alonzo Menifield,Atomic,15.0,5.0,1,36.0,8,0.75,0.54,0.63,0.33,0.2,72,76,0.0,3.77,7.05,3.7,0.49,0.76
Ivan Menjivar,The Pride of El Salvador,25.0,12.0,0,42.0,8,0.28,0.37,0.56,0.28,1.0,66,64,0.0,2.78,9.766666666666667,2.76,0.65,0.38
Yaotzin Meza,503,21.0,11.0,0,43.0,8,0.0,0.41,1.06,0.2,1.4,69,71,0.0,1.43,12.1,1.62,0.64,0.18
Andreas Michailidis,The Spartan,13.0,6.0,0,36.0,14,0.0,0.51,1.12,0.27,0.0,72,76,0.0,2.9,10.083333333333334,3.57,0.44,0.5
Bojan Mihajlovic,506,10.0,6.0,0,44.0,18,0.0,0.35,0.0,0.0,0.0,71,73,0.0,1.23,7.066666666666666,5.95,0.47,0.33
Curtis Millender,Curtious,17.0,5.0,0,36.0,8,0.43,0.46,0.43,1.0,0.0,74,76,0.0,3.86,10.583333333333334,2.95,0.61,0.57
Dan Miller,508,14.0,8.0,0,43.0,8,0.2,0.36,1.67,0.54,1.8,73,74,0.0,2.03,10.166666666666666,3.06,0.49,0.47
Jim Miller,A,37.0,18.0,0,41.0,8,0.21,0.42,1.53,0.44,1.7,68,71,1.0,2.99,9.816666666666666,3.5,0.56,0.47
