name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Harry Hunsucker,The Hurricane,7,6,0,35,49,0,0.52,0,0,2,74,75,0,3.54,1.833333333,6.53,0.42,0
Harvey Park,Fightbot,12,3,0,37,49,0,0.5,0,0,0,72,70,0,3.77,6.1,7.21,0.33,0
Hashem Arkhagha,42,6,1,0,34,100,0,0.44,0,0,0,74,75,0,1.84,4.35,8.97,0.43,0.5
Hatsu Hioki,314,29,10,2,40,64,0,0.42,2.55,0.56,0.6,71,73,0,2.42,13.75,2.12,0.65,0.54
Heath Herring,The Texas Crazy Horse,28,16,0,45,49,1,0.5,1.22,0.5,0.7,76,78,0,2.37,15,1.77,0.54,0.32
Heather Jo Clark,Hurricane,7,6,0,43,49,0,0.49,0.33,0.04,0.3,66,64,0,3.69,15,5.62,0.5,0.8
Hector Aldana,El Charro,4,3,0,35,47,0,0.38,0.93,1,0,71,72,0,3.59,10.76666667,5.08,0.59,0
Hector Lombard,Showeather,34,10,1,46,34,0.66,0.46,1.69,0.48,0.5,69,71,1,3.02,11.45,3.35,0.53,0.77
Hector Sandoval,Kid Alex,14,4,0,37,47,0,0.52,3.49,0.25,1.4,62,64,0,3.31,5.366666667,2.33,0.65,0.71
Hector Urbina,El Toro,17,10,1,36,47,0,0.38,0,0,3.8,71,73,0,0.97,6.55,2.44,0.39,0.38
Henrique Shiguemoto,647,13,4,1,34,100,0,0.33,0,0,0,71,72,0,3.6,0.833333333,6,0.16,0.5
Henrique da Silva,Frankenstein,14,5,0,34,18,0,0.6,0.25,0.14,0.2,75,76,0,3.89,8.716666667,5.28,0.4,0.22
Henry Briones,Bure,16,8,1,43,47,0.29,0.42,0,0,0.6,68,69,0,3.47,10.26666667,4.68,0.53,0.52
Henry Cejudo,Triple C,16,3,0,36,49,0.43,0.47,2.07,0.34,0.2,64,64,0,3.93,13.35,3.15,0.6,0.83
Henry Martinez,Sicario,9,4,0,40,49,0,0.25,0,0,0,67,69,1,2.79,12.65,4.01,0.6,0.8
Herbert Burns,The Blaze,11,4,0,36,18,0.65,0.51,3.92,0.75,3.3,69,73,0,1.61,4.6,4.74,0.3,0.6
Herdem Alacabek,6,5,1,0,32,100,0,0.65,2.06,0.5,0,74,75,0,3.84,14.56666667,6.66,0.23,0.42
Hermes Franca,The Unreal,24,17,0,49,18,0.38,0.39,1.53,0.36,2.4,66,71,0,1.78,13.11666667,2.85,0.55,0.37
Hilarie Rose,591,4,2,0,31,49,0,0.33,0,0,0,63,63,0,2.33,15,6.13,0.44,1
Holly Holm,The Preachers Daughter,15,6,0,42,49,0.12,0.4,0.9,0.3,0.1,68,69,1,3.21,16.7,2.79,0.56,0.78
Houston Alexander,The Assassin,17,15,1,51,49,1.78,0.54,1.19,0.57,0,72,72,0,3.06,4.216666667,3.2,0.52,0.33
Hu Yaozong,Totoro,3,3,0,28,25,0,0.48,0,0,0.4,75,72,0,3.35,12.43333333,5.09,0.35,0.33
Hugo Viana,Wolverine,8,4,0,41,18,0.89,0.38,0.22,0.06,0,66,67,0,3.05,11.21666667,3.2,0.57,0.5
Humberto Bandenay,56,14,7,0,29,66,0.48,0.41,2.9,0.46,0.5,71,71,1,2.22,7.766666667,4.79,0.41,0.62
Hunter Azure,51,9,2,0,31,49,0.22,0.53,1.97,0.34,1.3,68,69,0,3.92,13.73333333,2.08,0.58,0.67
Hyder Amil,The Hurricane,8,0,0,33,100,0,0.52,0,0,1,69,70,3,1.73,15,1.47,0.53,0.78
Hyun Gyu Lim,The Ace,13,7,1,39,7,0.93,0.41,0.23,1,0.2,75,77,0,4.45,9.183333333,5.07,0.51,0.73
HyunSung Park,Peace of Mind,9,0,0,28,7,1.03,0.44,1.54,0.27,2.6,67,66,0,4.15,7.3,3.43,0.59,1
Ian Heinisch,The Hurricane,14,5,0,35,49,0.34,0.5,1.02,0.17,0.7,71,72,0,3.25,11,2.98,0.59,0.59
Ian Machado Garry,The Future,13,0,0,26,51,0.89,0.56,0.67,0.75,0,75,74,0,6.67,11.21666667,3.58,0.53,0.69
Ian McCall,Uncle Creepy,13,5,1,39,49,0,0.39,2.08,0.3,0,65,64,0,3.59,13.65,3.25,0.67,0.88
Iasmin Lucindo,446,15,5,0,22,18,0,0.39,2.33,0.66,0.4,63,66,0,3.33,12.9,3.23,0.67,0.66
Ibo Aslan,The Last Ottoman,12,1,0,27,52,6.34,0.72,0,0,0,75,77,0,8.87,2.366666667,3.38,0.63,0
Ignacio Bahamondes,La Jaula,14,5,0,26,6,0.38,0.46,0,0,0.4,75,75,0,6.97,13.18333333,4.36,0.57,0.85
Igor Araujo,40,25,9,0,43,49,0,0.42,0.86,0.15,0.6,73,77,0,1.52,13.13333333,2.86,0.49,0.22
Igor Pokrajac,The Duke,28,13,0,45,78,0.5,0.45,0.87,0.29,0.2,72,74,0,2.25,9.316666667,4.26,0.4,0.51
Igor da Silva,5011,8,0,0,20,18,3.94,0.55,9.85,1,0,67,69,0,9.85,7.616666667,4.86,0.47,0
Ihor Potieria,Duelist,19,5,0,27,59,1.62,0.56,0,0,0,75,75,1,5.59,5.55,6.56,0.41,0.57
