redCorner,blueCorner,winner,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,redCorner_fightTime,blueCorner_fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,1,0,30.0,10.0,7.0,3.0,0.0,0.0,37.0,31.0,50.0,49.0,0.8,1.1,0.41,0.49,0.48,0.44,0.3,0.28,0.0,1.8,72.0,74.0,73.0,74.0,0.0,0.0,4.9,4.88,11.016666666666667,9.716666666666669,4.67,5.1,0.61,0.53,0.6,1.0
0,1,1,12.0,14.0,4.0,5.0,0.0,0.0,29.0,31.0,22.0,18.0,0.0,1.07,0.57,0.55,0.96,2.4,0.12,0.5,0.0,0.5,73.0,75.0,74.0,75.0,0.0,0.0,5.54,5.99,7.816666666666666,7.033333333333333,4.55,5.67,0.46,0.51,0.45,1.0
0,1,0,12.0,17.0,9.0,8.0,1.0,0.0,28.0,30.0,49.0,18.0,0.11,0.38,0.36,0.4,1.71,0.64,0.31,0.55,0.8,0.4,67.0,66.0,68.0,67.0,0.0,0.0,2.7,4.27,11.933333333333334,10.716666666666669,3.21,4.23,0.44,0.52,0.64,0.79
0,1,1,21.0,17.0,10.0,9.0,1.0,0.0,32.0,41.0,11.0,115.0,0.27,0.4,0.52,0.45,0.0,2.11,0.0,0.35,0.0,0.3,74.0,70.0,75.0,73.0,0.0,0.0,4.7,2.05,10.983333333333333,9.316666666666666,2.75,2.93,0.58,0.56,0.63,1.0
0,1,1,28.0,19.0,9.0,4.0,0.0,0.0,45.0,39.0,18.0,71.0,0.23,0.44,0.45,0.51,0.98,1.31,0.42,0.4,0.5,0.0,69.0,71.0,70.0,70.0,1.0,0.0,3.13,3.37,12.383333333333333,11.416666666666666,2.67,2.91,0.6,0.62,0.6,0.73
0,1,1,17.0,12.0,9.0,6.0,0.0,0.0,35.0,29.0,13.0,49.0,0.12,0.0,0.44,0.5,3.96,1.5,0.43,0.26,1.1,1.2,70.0,70.0,72.0,75.0,1.0,3.0,1.33,3.22,9.2,12.516666666666667,2.98,5.87,0.46,0.4,0.35,0.47
0,1,0,11.0,9.0,1.0,2.0,0.0,0.0,33.0,28.0,87.0,18.0,0.0,0.0,0.39,0.37,1.36,3.39,0.46,0.41,0.0,0.2,67.0,61.0,65.0,61.0,0.0,0.0,6.05,4.41,15.0,12.533333333333331,3.31,4.86,0.69,0.59,0.91,0.71
0,1,0,11.0,10.0,1.0,5.0,1.0,1.0,31.0,27.0,49.0,29.0,0.45,0.14,0.46,0.48,0.76,2.14,0.62,0.31,0.5,1.1,74.0,70.0,78.0,72.0,0.0,3.0,5.4,2.75,12.383333333333333,15.0,4.0,1.75,0.58,0.64,0.84,0.6
0,1,0,13.0,11.0,3.0,3.0,0.0,0.0,27.0,28.0,66.0,49.0,0.0,0.27,0.49,0.61,2.41,2.19,0.3,0.25,1.4,1.1,70.0,69.0,72.0,71.0,1.0,1.0,1.82,2.55,10.683333333333334,6.866666666666667,2.93,1.84,0.47,0.57,0.6,0.3
0,1,0,20.0,14.0,8.0,5.0,0.0,0.0,36.0,32.0,49.0,49.0,0.48,1.21,0.45,0.4,0.89,1.1,0.35,0.34,0.3,0.0,68.0,68.0,71.0,65.0,0.0,0.0,5.53,3.06,12.833333333333334,9.75,3.65,3.91,0.56,0.6,0.46,0.8
0,1,1,17.0,20.0,3.0,7.0,0.0,0.0,34.0,36.0,25.0,49.0,0.11,0.0,0.44,0.4,0.86,3.22,0.66,0.35,0.0,0.3,65.0,61.0,63.0,63.0,0.0,0.0,5.55,2.16,14.033333333333331,13.95,3.56,2.69,0.61,0.55,0.7,0.47
0,1,1,7.0,12.0,3.0,10.0,0.0,0.0,30.0,31.0,44.0,49.0,1.54,0.0,0.55,0.44,0.0,0.18,0.0,0.5,0.0,0.0,72.0,76.0,74.0,80.0,1.0,0.0,5.13,4.96,4.866666666666667,10.583333333333334,5.93,5.67,0.49,0.45,1.0,0.2
0,1,1,9.0,10.0,3.0,2.0,0.0,0.0,33.0,33.0,11.0,18.0,0.0,0.25,0.48,0.49,1.18,1.39,0.18,0.64,0.2,0.0,66.0,67.0,68.0,67.0,0.0,0.0,3.21,3.41,12.733333333333333,14.816666666666666,4.54,1.99,0.45,0.66,0.27,0.72
0,1,0,16.0,18.0,5.0,7.0,0.0,0.0,28.0,34.0,18.0,49.0,0.44,0.25,0.37,0.52,2.79,0.89,0.59,0.46,0.7,0.1,69.0,72.0,72.0,73.0,0.0,3.0,3.21,6.11,9.283333333333331,13.166666666666666,3.78,4.41,0.57,0.47,0.72,0.56
0,1,0,23.0,12.0,8.0,4.0,0.0,0.0,35.0,26.0,45.0,49.0,0.0,0.79,0.44,0.51,1.66,2.17,0.29,0.39,0.4,0.6,73.0,74.0,77.0,75.0,0.0,0.0,5.13,3.46,10.7,7.6,3.69,4.13,0.55,0.43,0.75,0.63
0,1,0,39.0,23.0,14.0,8.0,0.0,0.0,42.0,37.0,49.0,4.0,0.61,0.45,0.42,0.48,0.68,0.0,0.34,0.0,0.4,0.0,76.0,69.0,78.0,75.0,0.0,0.0,3.71,4.41,8.816666666666666,8.383333333333333,4.63,5.87,0.47,0.4,0.7,0.33
0,1,0,22.0,14.0,12.0,4.0,0.0,0.0,39.0,41.0,49.0,18.0,0.17,0.0,0.37,0.42,1.89,2.85,0.25,0.26,0.4,1.1,71.0,71.0,75.0,71.0,0.0,1.0,4.63,2.48,12.85,11.833333333333334,3.68,3.0,0.6,0.46,0.69,0.44
0,1,0,23.0,7.0,10.0,4.0,0.0,0.0,34.0,31.0,18.0,47.0,0.44,0.0,0.51,0.37,1.09,0.0,0.27,0.0,0.0,0.0,72.0,65.0,74.0,67.0,0.0,3.0,4.43,1.59,8.583333333333334,1.8833333333333333,5.33,6.11,0.43,0.5,0.73,0.0
0,1,1,20.0,24.0,12.0,3.0,0.0,0.0,33.0,33.0,18.0,71.0,0.29,0.14,0.48,0.42,0.29,1.0,0.25,0.28,1.5,0.0,68.0,70.0,68.0,74.0,0.0,0.0,1.85,3.36,10.25,15.0,3.3,2.44,0.58,0.61,0.44,0.7
0,1,0,34.0,23.0,9.0,8.0,0.0,0.0,34.0,37.0,18.0,49.0,0.55,0.65,0.53,0.46,2.32,2.17,0.4,0.38,2.7,0.9,70.0,68.0,74.0,71.0,0.0,0.0,3.54,4.89,6.866666666666667,7.733333333333333,3.19,4.58,0.51,0.46,0.55,0.71
0,1,1,26.0,22.0,10.0,6.0,0.0,1.0,39.0,34.0,49.0,36.0,0.17,0.51,0.45,0.48,0.39,1.9,0.35,0.34,0.9,0.9,71.0,70.0,76.0,72.0,0.0,1.0,4.94,3.78,11.65,8.9,4.41,2.65,0.55,0.57,0.67,0.8
0,1,0,18.0,12.0,5.0,5.0,0.0,0.0,35.0,37.0,49.0,18.0,0.07,0.1,0.34,0.47,0.27,1.83,0.15,0.46,0.3,0.7,69.0,64.0,68.0,68.0,0.0,0.0,4.59,4.34,14.116666666666667,15.583333333333334,4.41,5.19,0.63,0.55,0.54,0.77
0,1,1,15.0,24.0,3.0,11.0,0.0,0.0,32.0,38.0,49.0,18.0,0.64,0.7,0.52,0.45,0.43,0.48,0.44,0.5,0.4,0.1,71.0,71.0,75.0,75.0,0.0,0.0,7.4,4.18,12.766666666666667,11.75,6.78,4.34,0.56,0.57,0.91,0.75
0,1,0,12.0,12.0,7.0,4.0,2.0,0.0,31.0,37.0,49.0,81.0,0.5,0.37,0.45,0.45,1.09,4.06,0.37,0.28,0.3,0.4,69.0,67.0,71.0,72.0,0.0,0.0,4.52,2.09,11.65,10.166666666666666,4.76,4.45,0.55,0.56,0.69,0.5
0,1,0,12.0,13.0,5.0,10.0,0.0,0.0,32.0,35.0,49.0,49.0,0.84,0.14,0.56,0.48,2.09,1.44,0.45,0.4,0.4,0.1,74.0,74.0,77.0,80.0,0.0,0.0,4.1,2.84,4.483333333333333,9.483333333333333,6.03,3.92,0.31,0.49,1.0,0.69
0,1,0,13.0,10.0,8.0,4.0,0.0,0.0,34.0,39.0,49.0,14.0,0.1,0.0,0.47,0.55,1.84,0.43,0.57,0.42,0.6,0.4,66.0,68.0,69.0,67.0,0.0,1.0,4.91,3.86,14.083333333333334,11.55,3.69,2.93,0.63,0.52,0.54,0.53
0,1,1,7.0,12.0,6.0,6.0,0.0,0.0,35.0,35.0,49.0,18.0,0.23,0.31,0.5,0.44,4.34,0.15,0.52,0.33,0.2,0.0,66.0,67.0,68.0,65.0,1.0,0.0,3.73,3.76,8.2,9.75,3.52,7.03,0.5,0.43,0.33,0.65
0,1,1,17.0,12.0,5.0,4.0,0.0,0.0,35.0,29.0,49.0,49.0,0.32,0.0,0.4,0.46,0.16,1.99,0.16,0.44,0.0,0.2,67.0,68.0,73.0,72.0,0.0,0.0,3.96,3.74,13.333333333333334,13.8,4.81,3.25,0.52,0.44,0.78,0.69
0,1,0,20.0,14.0,11.0,8.0,0.0,0.0,34.0,34.0,49.0,49.0,0.13,0.0,0.42,0.61,2.93,1.33,0.37,0.55,0.4,0.0,70.0,69.0,71.0,70.0,0.0,0.0,2.98,3.18,8.666666666666666,11.3,2.95,2.14,0.51,0.56,0.52,0.52
0,1,1,9.0,21.0,7.0,10.0,0.0,1.0,37.0,38.0,49.0,18.0,0.44,0.81,0.45,0.56,0.0,1.34,0.0,0.47,0.4,0.5,79.0,73.0,80.0,75.0,0.0,0.0,3.28,3.61,8.45,6.2,3.61,2.96,0.45,0.51,0.27,0.59
0,1,1,18.0,14.0,5.0,1.0,0.0,0.0,39.0,37.0,18.0,49.0,0.36,0.51,0.37,0.52,0.71,6.86,0.22,0.48,0.7,0.8,69.0,67.0,74.0,71.0,0.0,0.0,4.66,3.74,9.033333333333331,7.383333333333334,3.42,2.3,0.56,0.57,0.63,1.0
0,1,0,12.0,11.0,6.0,4.0,0.0,0.0,35.0,30.0,49.0,49.0,0.7,0.0,0.59,0.52,2.11,2.12,0.34,0.25,0.2,1.9,72.0,75.0,77.0,76.0,0.0,1.0,5.33,3.22,6.4,9.716666666666669,3.72,2.94,0.55,0.42,0.9,0.82
0,1,1,20.0,11.0,4.0,3.0,1.0,0.0,28.0,32.0,117.0,49.0,0.34,0.54,0.54,0.53,1.52,0.36,0.45,0.66,0.0,0.5,67.0,71.0,72.0,71.0,1.0,0.0,3.49,3.63,12.666666666666666,11.883333333333333,3.53,4.4,0.53,0.5,0.83,0.72
0,1,1,14.0,19.0,8.0,5.0,0.0,0.0,32.0,36.0,49.0,33.0,0.0,0.41,0.37,0.49,0.0,2.05,0.0,0.29,0.0,0.8,69.0,72.0,72.0,76.0,3.0,0.0,2.54,2.93,3.55,7.3,4.04,2.44,0.48,0.53,0.6,0.55
0,1,1,12.0,29.0,4.0,4.0,0.0,1.0,34.0,31.0,49.0,114.0,0.71,0.61,0.5,0.55,0.36,0.61,0.28,0.5,0.4,0.3,76.0,75.0,77.0,80.0,1.0,0.0,4.75,5.31,8.416666666666666,12.25,3.77,5.17,0.48,0.4,0.8,0.68
0,1,0,15.0,29.0,3.0,13.0,0.0,0.0,35.0,40.0,56.0,49.0,0.69,0.38,0.43,0.5,0.23,1.09,0.33,0.52,0.2,0.4,72.0,68.0,74.0,70.0,0.0,0.0,4.08,4.7,13.083333333333334,11.566666666666666,3.44,3.84,0.62,0.59,0.69,0.61
0,1,0,28.0,24.0,6.0,6.0,0.0,0.0,32.0,34.0,49.0,17.0,0.28,0.14,0.41,0.42,0.85,1.33,0.64,0.39,0.2,0.1,73.0,73.0,76.0,77.0,0.0,1.0,5.91,2.98,15.2,12.65,4.33,2.23,0.62,0.57,0.77,0.82
0,1,0,16.0,21.0,4.0,6.0,0.0,1.0,33.0,34.0,56.0,49.0,0.09,0.19,0.41,0.47,6.55,2.34,0.36,0.39,0.3,0.0,66.0,66.0,68.0,64.0,0.0,0.0,4.46,4.39,15.4,12.35,2.41,3.63,0.56,0.62,0.78,0.76
0,1,1,11.0,11.0,12.0,2.0,1.0,0.0,38.0,31.0,13.0,18.0,0.0,0.59,0.43,0.41,1.12,2.36,0.28,0.4,0.2,0.3,64.0,62.0,63.0,62.0,0.0,0.0,2.97,3.89,12.616666666666667,10.183333333333334,3.1,4.38,0.58,0.62,0.52,0.66
0,1,1,8.0,17.0,4.0,11.0,1.0,0.0,29.0,33.0,49.0,49.0,0.28,0.0,0.57,0.44,1.93,3.41,0.58,0.57,0.3,1.3,67.0,69.0,69.0,72.0,0.0,3.0,4.96,3.37,13.616666666666667,12.7,5.29,2.89,0.55,0.49,0.52,0.36
0,1,1,8.0,9.0,5.0,4.0,0.0,0.0,35.0,30.0,18.0,18.0,0.21,0.15,0.58,0.5,0.85,0.15,0.57,0.25,0.0,0.7,68.0,66.0,67.0,69.0,0.0,0.0,2.9,4.65,10.033333333333331,12.916666666666666,2.8,4.0,0.54,0.47,0.76,0.76
0,1,0,8.0,8.0,3.0,5.0,0.0,0.0,28.0,31.0,46.0,49.0,0.0,0.0,0.58,0.46,2.04,1.12,0.5,0.41,0.2,0.0,61.0,65.0,61.0,64.0,0.0,0.0,4.14,3.79,13.683333333333334,13.416666666666666,2.58,4.23,0.52,0.54,0.74,0.57
0,1,1,13.0,10.0,5.0,4.0,0.0,0.0,38.0,29.0,49.0,18.0,0.95,0.0,0.52,0.45,0.71,1.88,0.3,0.24,0.2,0.5,66.0,68.0,67.0,69.0,1.0,0.0,6.61,2.17,7.35,14.666666666666666,4.37,4.65,0.5,0.36,0.72,0.43
0,1,0,20.0,35.0,4.0,17.0,0.0,0.0,36.0,39.0,69.0,49.0,0.48,0.43,0.52,0.47,2.82,1.38,0.45,0.59,0.1,0.3,72.0,71.0,76.0,74.0,3.0,0.0,4.36,4.05,17.45,13.583333333333334,2.74,3.05,0.54,0.64,0.89,0.72
0,1,0,23.0,25.0,4.0,12.0,1.0,0.0,35.0,32.0,14.0,18.0,0.05,0.44,0.52,0.5,2.56,2.45,0.63,0.54,0.4,0.4,65.0,61.0,66.0,62.0,1.0,0.0,3.28,6.67,17.95,9.183333333333334,2.11,5.36,0.62,0.54,0.71,0.72
0,1,0,18.0,15.0,11.0,7.0,0.0,0.0,39.0,39.0,8.0,49.0,0.61,0.25,0.48,0.43,0.54,3.6,0.38,0.43,0.1,0.8,72.0,74.0,79.0,78.0,0.0,0.0,3.23,2.98,10.316666666666666,9.966666666666669,3.85,3.27,0.54,0.5,0.64,0.65
0,1,0,37.0,12.0,19.0,4.0,0.0,1.0,35.0,27.0,49.0,34.0,0.43,0.76,0.48,0.54,0.49,4.84,0.26,0.57,0.6,2.0,76.0,74.0,76.0,74.0,0.0,0.0,3.21,3.68,9.95,5.883333333333333,4.47,3.04,0.46,0.44,0.48,0.6
0,1,1,22.0,17.0,12.0,5.0,1.0,0.0,35.0,33.0,18.0,8.0,0.43,0.35,0.51,0.47,2.35,0.8,0.38,0.39,0.6,0.5,71.0,75.0,76.0,78.0,0.0,0.0,2.99,4.38,9.566666666666666,10.6,2.55,3.33,0.46,0.54,0.63,0.74
0,1,0,11.0,12.0,6.0,4.0,0.0,0.0,39.0,31.0,49.0,22.0,0.61,0.0,0.36,0.5,0.61,2.0,1.0,0.33,0.0,0.5,73.0,72.0,76.0,75.0,3.0,1.0,3.29,1.83,10.966666666666669,15.0,2.66,2.83,0.6,0.64,0.66,0.25
0,1,1,9.0,23.0,6.0,5.0,0.0,0.0,33.0,28.0,49.0,49.0,0.36,0.49,0.51,0.54,0.72,1.36,0.4,0.47,0.5,1.7,73.0,74.0,74.0,75.0,1.0,0.0,2.57,3.87,7.55,8.666666666666666,2.42,3.6,0.57,0.46,0.42,0.58
0,1,0,18.0,14.0,5.0,8.0,0.0,0.0,33.0,38.0,49.0,11.0,0.27,0.0,0.59,0.51,3.73,0.33,0.42,0.14,1.9,0.3,68.0,70.0,70.0,68.0,0.0,0.0,2.02,3.31,8.05,15.0,1.54,2.96,0.49,0.5,0.5,0.6
0,1,0,25.0,18.0,7.0,9.0,0.0,0.0,33.0,32.0,34.0,49.0,0.53,0.45,0.42,0.41,0.85,0.96,0.39,0.3,0.0,0.1,72.0,69.0,73.0,71.0,0.0,1.0,4.47,3.55,14.066666666666666,13.55,3.39,3.23,0.6,0.58,0.82,0.59
0,1,0,34.0,16.0,23.0,12.0,0.0,0.0,45.0,34.0,49.0,49.0,0.41,0.28,0.45,0.45,0.38,0.09,0.36,0.5,0.2,0.0,75.0,76.0,77.0,78.0,0.0,0.0,3.78,6.04,9.266666666666667,10.683333333333334,3.2,6.65,0.57,0.52,0.76,0.74
0,1,1,12.0,7.0,6.0,3.0,0.0,0.0,38.0,28.0,3.0,34.0,1.78,0.0,0.48,0.56,0.89,7.2,0.38,0.44,0.2,0.5,70.0,69.0,73.0,73.0,0.0,0.0,3.37,3.89,6.5,10.766666666666667,3.99,2.49,0.55,0.5,0.5,0.0
0,1,0,11.0,7.0,1.0,4.0,0.0,0.0,30.0,35.0,49.0,71.0,0.0,0.14,0.53,0.48,2.33,0.87,0.46,0.33,0.3,0.1,65.0,65.0,65.0,64.0,0.0,0.0,4.11,4.51,15.0,14.85,2.79,4.59,0.6,0.57,0.75,0.5
0,1,0,17.0,11.0,2.0,2.0,0.0,0.0,33.0,43.0,38.0,4.0,0.0,0.0,0.52,0.7,4.32,8.93,0.54,0.78,0.9,2.4,74.0,75.0,75.0,80.0,1.0,0.0,4.06,2.38,8.683333333333334,6.166666666666667,2.2,1.95,0.5,0.4,0.2,0.5
0,1,1,15.0,35.0,5.0,17.0,0.0,0.0,37.0,36.0,17.0,49.0,0.0,0.29,0.68,0.44,7.1,2.01,0.7,0.37,0.0,1.5,72.0,73.0,75.0,77.0,0.0,1.0,2.23,3.3,8.45,8.25,1.46,3.5,0.51,0.53,0.8,0.34
0,1,0,16.0,8.0,7.0,4.0,0.0,0.0,32.0,29.0,49.0,49.0,0.0,0.0,0.46,0.38,1.55,2.4,0.52,0.33,0.0,0.0,70.0,70.0,71.0,73.0,0.0,0.0,3.83,2.77,12.066666666666666,9.4,3.37,4.42,0.56,0.41,0.63,0.0
0,1,0,23.0,16.0,9.0,8.0,0.0,0.0,32.0,37.0,49.0,49.0,0.6,0.96,0.48,0.36,5.4,0.48,0.41,0.14,0.3,0.5,65.0,68.0,69.0,69.0,0.0,0.0,3.82,3.93,11.1,5.216666666666667,4.47,3.67,0.44,0.56,0.52,0.61
0,1,0,19.0,25.0,7.0,10.0,1.0,0.0,30.0,31.0,0.0,49.0,0.06,0.32,0.45,0.49,1.66,0.78,0.45,0.38,0.5,0.5,72.0,75.0,74.0,81.0,1.0,0.0,4.56,4.39,16.916666666666668,11.066666666666666,4.24,3.22,0.56,0.51,0.69,0.53
0,1,0,19.0,13.0,3.0,3.0,0.0,0.0,30.0,30.0,81.0,69.0,0.28,0.56,0.4,0.49,1.02,0.28,0.5,0.2,0.4,0.4,68.0,69.0,70.0,71.0,1.0,0.0,3.39,5.72,13.5,11.883333333333333,2.91,4.33,0.61,0.54,0.75,0.62
0,1,1,33.0,9.0,18.0,4.0,1.0,0.0,37.0,33.0,49.0,49.0,0.45,0.47,0.44,0.44,0.06,0.0,0.14,0.0,0.1,2.6,74.0,74.0,75.0,72.0,1.0,0.0,3.28,4.86,9.633333333333333,9.133333333333333,3.63,4.99,0.52,0.51,0.82,0.53
0,1,1,11.0,13.0,7.0,4.0,0.0,0.0,38.0,30.0,49.0,49.0,0.0,0.19,0.45,0.4,0.24,0.77,0.33,0.14,0.5,1.4,65.0,64.0,64.0,63.0,0.0,0.0,4.39,3.49,13.716666666666669,13.066666666666666,3.47,4.21,0.55,0.51,0.73,0.4
0,1,1,14.0,17.0,8.0,4.0,0.0,0.0,32.0,37.0,49.0,49.0,0.72,0.49,0.47,0.5,0.81,0.62,0.4,0.5,0.2,0.1,70.0,73.0,71.0,74.0,0.0,1.0,4.32,7.3,11.133333333333333,11.033333333333331,5.16,5.28,0.52,0.56,0.78,0.63
0,1,1,14.0,23.0,6.0,2.0,0.0,0.0,40.0,33.0,49.0,17.0,0.36,0.16,0.47,0.5,1.88,4.36,0.56,0.3,0.2,0.2,69.0,70.0,69.0,70.0,0.0,1.0,4.32,2.97,12.866666666666667,11.616666666666667,3.66,3.17,0.55,0.6,0.67,0.9
0,1,0,18.0,14.0,9.0,5.0,0.0,0.0,38.0,26.0,11.0,6.0,0.37,0.38,0.49,0.46,0.0,0.0,0.0,0.0,0.0,0.4,68.0,75.0,68.0,75.0,0.0,0.0,5.52,6.97,12.133333333333333,13.183333333333334,4.15,4.36,0.68,0.57,0.86,0.85
0,1,1,6.0,7.0,3.0,1.0,0.0,1.0,37.0,40.0,119.0,110.0,0.76,0.51,0.43,0.5,0.0,0.51,0.0,0.16,0.0,0.0,72.0,75.0,74.0,74.0,0.0,0.0,2.46,3.38,7.883333333333333,9.85,3.85,5.25,0.53,0.49,0.77,1.0
0,1,1,9.0,17.0,2.0,1.0,0.0,0.0,31.0,28.0,49.0,81.0,0.22,0.36,0.53,0.58,1.97,3.42,0.34,0.4,1.3,0.7,68.0,68.0,69.0,71.0,0.0,0.0,3.92,3.84,13.733333333333333,11.9,2.08,2.2,0.58,0.57,0.67,0.79
0,1,0,16.0,18.0,7.0,9.0,1.0,0.0,33.0,33.0,49.0,49.0,0.64,0.21,0.5,0.46,0.64,1.45,0.17,0.35,0.2,1.9,71.0,70.0,73.0,73.0,0.0,1.0,5.16,2.52,14.15,12.1,3.65,3.02,0.6,0.5,0.44,0.42
0,1,0,9.0,6.0,2.0,4.0,0.0,0.0,30.0,34.0,49.0,100.0,0.0,0.0,0.48,0.53,1.75,0.72,0.58,1.0,0.2,0.0,71.0,73.0,75.0,72.0,0.0,3.0,4.96,6.69,10.016666666666667,6.916666666666667,3.66,5.44,0.58,0.52,0.66,0.7
0,1,1,19.0,22.0,7.0,9.0,1.0,1.0,41.0,32.0,49.0,49.0,0.58,0.74,0.48,0.52,1.06,1.04,0.4,0.6,0.4,0.7,69.0,71.0,74.0,75.0,0.0,0.0,2.36,5.17,12.566666666666666,10.116666666666667,2.76,5.15,0.54,0.52,0.87,0.62
0,1,0,17.0,22.0,1.0,5.0,0.0,0.0,29.0,32.0,49.0,18.0,1.14,0.5,0.61,0.43,0.43,0.17,0.42,0.14,0.4,0.0,71.0,67.0,72.0,70.0,3.0,1.0,7.25,4.84,8.75,9.0,3.51,4.93,0.61,0.61,0.62,0.75
0,1,1,13.0,14.0,8.0,5.0,0.0,0.0,28.0,26.0,11.0,49.0,0.0,0.0,0.46,0.46,2.53,2.41,0.43,0.48,1.0,0.5,65.0,63.0,63.0,65.0,0.0,1.0,2.61,3.71,9.65,12.433333333333334,3.12,2.62,0.56,0.59,0.43,0.42
0,1,1,23.0,17.0,9.0,4.0,0.0,1.0,30.0,34.0,49.0,71.0,0.22,0.0,0.49,0.53,0.67,1.25,1.0,0.22,0.2,0.0,72.0,71.0,77.0,72.0,0.0,0.0,5.08,2.78,11.216666666666669,11.966666666666669,6.68,2.61,0.48,0.65,0.65,0.88
0,1,1,15.0,19.0,6.0,6.0,0.0,0.0,29.0,28.0,72.0,17.0,0.0,1.32,0.41,0.5,0.0,0.76,0.0,0.44,0.0,0.0,75.0,72.0,78.0,74.0,3.0,1.0,3.28,5.12,9.366666666666667,6.616666666666667,3.87,4.17,0.5,0.62,0.71,0.48
0,1,0,23.0,25.0,9.0,10.0,0.0,0.0,40.0,31.0,49.0,49.0,0.54,0.32,0.47,0.49,3.14,0.78,0.33,0.38,0.6,0.5,73.0,75.0,77.0,81.0,1.0,0.0,3.51,4.39,8.616666666666667,11.066666666666666,3.05,3.22,0.51,0.51,0.85,0.53
0,1,1,20.0,19.0,8.0,10.0,0.0,0.0,33.0,38.0,25.0,49.0,0.84,0.62,0.46,0.49,0.34,1.48,0.5,0.41,0.0,0.3,72.0,71.0,71.0,76.0,0.0,0.0,4.36,4.09,9.9,12.833333333333334,6.38,3.94,0.5,0.57,0.61,0.69
0,1,1,7.0,10.0,3.0,4.0,0.0,0.0,28.0,31.0,49.0,47.0,0.25,0.0,0.5,0.27,0.25,2.05,0.33,0.83,0.2,0.8,63.0,60.0,63.0,61.0,3.0,1.0,4.93,0.79,12.2,9.133333333333333,2.57,4.96,0.64,0.37,0.66,0.33
0,1,0,16.0,12.0,5.0,6.0,0.0,1.0,30.0,34.0,49.0,49.0,1.79,0.0,0.39,0.4,0.0,1.74,0.0,0.41,0.0,0.7,67.0,65.0,70.0,67.0,0.0,0.0,6.15,2.48,6.283333333333333,10.8,5.73,3.87,0.57,0.57,1.0,0.31
0,1,0,15.0,7.0,6.0,6.0,0.0,0.0,30.0,35.0,34.0,49.0,1.24,0.0,0.49,0.52,0.0,0.0,0.0,0.0,0.0,2.0,74.0,74.0,75.0,75.0,1.0,0.0,3.98,3.54,6.9,1.8333333333333333,4.98,6.53,0.43,0.42,0.54,0.0
0,1,1,9.0,9.0,8.0,3.0,1.0,0.0,46.0,32.0,49.0,49.0,0.0,0.31,0.41,0.44,0.62,2.17,0.63,0.34,0.8,0.3,66.0,71.0,68.0,72.0,0.0,0.0,3.2,3.64,13.1,10.766666666666667,3.52,2.61,0.59,0.46,0.5,0.64
0,1,1,18.0,20.0,7.0,2.0,1.0,1.0,43.0,29.0,18.0,49.0,0.38,0.12,0.46,0.51,0.88,3.68,0.25,0.36,0.2,1.5,72.0,70.0,75.0,72.0,0.0,3.0,2.82,2.97,10.833333333333334,11.1,3.4,2.27,0.54,0.45,0.86,0.4
0,1,0,16.0,12.0,5.0,2.0,0.0,0.0,31.0,35.0,49.0,56.0,0.35,0.76,0.53,0.44,1.27,1.72,0.55,0.5,0.3,1.7,72.0,74.0,74.0,76.0,0.0,0.0,2.97,3.02,10.8,9.833333333333334,2.09,3.01,0.59,0.55,0.71,0.33
0,1,0,13.0,5.0,2.0,3.0,0.0,0.0,31.0,32.0,49.0,49.0,1.64,0.0,0.53,0.51,3.42,3.87,0.71,0.57,0.3,0.0,70.0,67.0,75.0,70.0,1.0,0.0,3.36,5.03,10.966666666666669,7.766666666666667,1.41,5.28,0.64,0.47,0.69,1.0
0,1,0,23.0,9.0,10.0,6.0,0.0,0.0,34.0,27.0,18.0,48.0,0.44,0.0,0.51,0.39,1.09,1.55,0.27,0.25,0.0,2.3,72.0,65.0,74.0,67.0,0.0,0.0,4.43,1.88,8.583333333333334,6.466666666666667,5.33,3.02,0.43,0.4,0.73,0.25
0,1,1,15.0,21.0,9.0,9.0,0.0,0.0,36.0,32.0,85.0,49.0,0.0,1.29,0.51,0.4,4.15,1.29,0.39,0.35,1.7,1.5,75.0,77.0,77.0,79.0,0.0,0.0,3.86,3.42,4.733333333333333,5.366666666666666,3.06,3.91,0.57,0.45,0.76,0.47
0,1,0,17.0,13.0,7.0,3.0,0.0,0.0,32.0,37.0,49.0,11.0,0.43,0.0,0.45,0.44,1.07,3.13,0.26,0.44,0.3,1.5,67.0,66.0,71.0,66.0,0.0,1.0,3.76,4.29,13.133333333333333,10.283333333333331,3.53,4.18,0.57,0.57,0.58,0.53
