name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Jake Hecht,Hitman,11.0,4.0,0,40.0,79,0.0,0.47,2.04,0.37,0.0,72,73,0.0,3.26,7.366666666666666,2.76,0.56,0.4
Jake Matthews,The Celtic Kid,20.0,7.0,0,29.0,33,0.32,0.44,1.56,0.41,0.6,71,73,0.0,3.38,11.566666666666666,2.54,0.61,0.64
Jalin Turner,The Tarantula,14.0,8.0,0,29.0,79,1.27,0.48,0.79,0.55,1.1,75,77,1.0,5.6,7.283333333333333,4.57,0.41,0.74
Jamahal Hill,Sweet Dreams,12.0,2.0,0,33.0,79,0.69,0.54,0.0,0.0,0.0,76,79,1.0,7.18,8.633333333333333,3.51,0.46,0.73
Jamall Emmers,Pretty Boy,20.0,8.0,0,34.0,79,0.41,0.48,1.83,0.4,0.2,70,74,0.0,5.3,9.2,4.05,0.57,0.9
Jamelle Jones,The Beast,7.0,5.0,0,36.0,79,0.0,0.8,0.0,0.0,0.0,72,75,0.0,1.78,2.25,3.11,0.65,0.0
James Barnes,Mooka,14.0,5.0,0,42.0,79,0.0,0.34,1.08,0.16,0.0,68,71,0.0,0.57,7.816666666666666,3.02,0.39,0.4
James Head,167,9.0,4.0,0,40.0,79,0.41,0.48,0.41,1.0,0.8,73,73,0.0,2.75,7.333333333333333,3.11,0.49,0.66
James Irvin,The Sandman,17.0,10.0,0,45.0,79,1.56,0.48,0.0,0.0,0.5,74,75,0.0,2.03,2.8833333333333333,3.86,0.35,0.36
James Krause,The,28.0,9.0,0,38.0,79,0.26,0.49,0.96,0.18,0.9,74,73,0.0,4.79,11.433333333333334,4.11,0.61,0.59
James Llontop,Goku,14.0,3.0,0,24.0,30,1.53,0.52,0.0,0.0,0.0,72,73,0.0,4.76,9.783333333333333,2.1,0.7,0.5
James McSweeney,The Hammer,15.0,15.0,0,43.0,69,0.0,0.55,0.52,0.33,1.1,76,77,3.0,3.94,9.55,4.33,0.42,1.0
James Moontasri,Moon Walker,9.0,5.0,0,36.0,24,0.51,0.48,0.0,0.0,0.2,70,71,3.0,2.39,9.9,3.86,0.4,0.79
James Mulheron,Juggernaut,11.0,2.0,0,36.0,69,0.0,0.31,0.0,0.0,0.0,70,73,0.0,2.4,15.0,3.47,0.42,0.25
James Te Huna,475,16.0,9.0,0,42.0,5,0.5,0.51,2.75,0.37,0.2,74,75,0.0,4.04,6.0,2.99,0.62,0.58
James Vick,The Texecutioner,13.0,5.0,0,37.0,79,0.52,0.39,0.26,0.33,0.7,75,76,0.0,4.13,8.166666666666666,3.31,0.6,0.57
James Wallace,Jesse,5.0,2.0,0,31.0,79,0.0,0.28,0.0,0.0,0.0,70,69,0.0,0.52,3.8166666666666664,3.41,0.35,0.0
James Wilks,Lightning,7.0,4.0,0,46.0,69,0.0,0.45,1.27,0.22,3.8,73,75,0.0,1.82,11.833333333333334,2.03,0.5,0.66
JameyLyn Horth,186,6.0,1.0,0,34.0,49,0.0,0.62,0.5,0.25,0.0,67,66,0.0,3.97,15.0,3.53,0.57,0.7
Jamie Moyle,386,4.0,3.0,0,35.0,79,0.0,0.51,1.0,0.21,0.0,61,65,0.0,4.51,15.0,4.0,0.65,0.5
Jamie Mullarkey,Hooligan,17.0,8.0,0,29.0,33,0.29,0.46,2.31,0.34,0.1,72,74,0.0,4.39,9.433333333333334,4.53,0.53,0.78
Jamie Varner,502,21.0,11.0,1,39.0,79,0.64,0.34,3.49,0.53,0.8,68,71,0.0,2.92,9.6,2.55,0.58,0.66
Jan Blachowicz,32,29.0,10.0,1,41.0,73,0.34,0.5,1.09,0.5,0.3,74,78,0.0,3.41,13.1,2.91,0.53,0.68
Janaina Silva,JanaIronHand,5.0,1.0,0,32.0,94,0.0,0.0,0.0,0.0,0.0,61,60,0.0,0.0,4.0,1.5,0.62,0.0
Jared Cannonier,The Killa Gorilla,17.0,7.0,0,40.0,79,0.34,0.52,0.47,0.46,0.0,71,77,3.0,4.62,13.1,4.19,0.58,0.61
Jared Gooden,NiteTrain,23.0,9.0,0,30.0,79,0.22,0.49,0.67,1.0,0.2,72,77,0.0,5.08,11.216666666666667,6.68,0.48,0.65
Jared Gordon,Flash,20.0,6.0,0,35.0,79,0.1,0.57,1.95,0.4,0.0,69,68,0.0,5.39,11.0,3.4,0.57,0.62
Jared Hamman,The Messenger,14.0,6.0,0,42.0,79,0.3,0.42,1.57,0.46,0.0,75,75,0.0,5.15,7.25,3.93,0.55,0.3
Jared Vanderaa,500,12.0,10.0,0,32.0,79,0.0,0.44,0.18,0.5,0.0,76,80,0.0,4.96,10.583333333333334,5.67,0.45,0.2
Jarno Errens,71,14.0,5.0,1,29.0,90,0.67,0.46,0.0,0.0,0.3,71,73,0.0,3.44,15.0,3.36,0.63,0.28
Jasmine Jasudavicius,204,10.0,3.0,0,35.0,49,0.14,0.45,2.16,0.37,0.4,67,68,0.0,3.95,14.9,4.03,0.51,0.8
Jason Gonzalez,Nicoya,11.0,5.0,0,34.0,79,0.0,0.39,0.0,0.0,1.0,74,74,1.0,3.06,3.7666666666666666,3.13,0.58,0.3
Jason High,The Kansas City Bandit,21.0,6.0,0,42.0,79,0.0,0.42,2.36,0.63,2.8,68,73,1.0,1.28,8.3,1.56,0.48,0.37
Jason Jackson,JahSon,7.0,2.0,0,33.0,58,2.8,0.48,0.0,0.0,0.0,73,78,0.0,2.24,5.35,1.31,0.56,0.0
Jason Knight,The Kid,20.0,5.0,0,31.0,79,0.39,0.33,1.31,0.31,1.7,70,71,0.0,2.95,12.733333333333333,3.02,0.51,0.47
Jason Lambert,The Punisher,26.0,13.0,0,49.0,79,1.01,0.58,1.35,0.36,2.4,75,75,0.0,3.21,5.566666666666666,1.84,0.5,0.28
Jason MacDonald,The Athlete,25.0,16.0,0,49.0,49,0.0,0.52,1.43,0.16,2.0,75,80,0.0,1.55,5.983333333333333,2.7,0.46,0.35
Jason Witt,The Vanilla Gorilla,19.0,9.0,0,37.0,79,0.46,0.44,6.9,0.48,0.9,70,70,0.0,2.15,5.433333333333334,2.54,0.52,1.0
Jason Young,Shotgun,9.0,6.0,0,37.0,69,0.0,0.37,1.98,0.66,0.0,69,73,0.0,2.97,11.35,3.2,0.5,0.55
Javid Basharat,The Snow Leopard,14.0,1.0,0,28.0,50,0.0,0.53,1.7,0.4,0.2,69,69,0.0,5.42,13.25,2.97,0.62,0.85
Javier Vazquez,Showtime,16.0,5.0,0,46.0,79,0.0,0.36,2.56,0.52,1.5,67,69,1.0,2.43,11.716666666666667,1.99,0.72,0.57
Jay Hieron,The Thoroughbred,23.0,7.0,0,47.0,79,0.67,0.32,4.05,0.6,1.0,72,75,0.0,1.66,9.3,1.89,0.61,0.66
Jean Matsumoto,339,15.0,0.0,0,24.0,14,0.0,0.38,1.2,0.5,0.6,66,68,0.0,4.76,12.5,4.52,0.51,0.56
Jeff Hougland,Hellbound,10.0,6.0,0,45.0,79,0.0,0.48,0.86,0.18,1.1,67,68,0.0,1.86,13.016666666666667,3.46,0.47,0.0
Jeff Hughes,Lights Out,10.0,4.0,0,36.0,79,0.35,0.51,0.71,0.5,0.0,74,77,0.0,3.95,8.45,3.67,0.6,0.45
Jeff Monson,The Snowman,60.0,26.0,1,53.0,79,0.2,0.3,1.06,0.12,0.7,69,74,0.0,0.97,12.55,2.87,0.59,0.66
Jenel Lausa,The Demolition Man,7.0,5.0,0,35.0,85,0.55,0.42,0.55,0.66,0.8,65,68,0.0,1.44,13.516666666666667,3.53,0.53,0.51
Jennifer Maia,319,21.0,10.0,1,35.0,14,0.0,0.38,0.42,0.27,0.1,64,64,0.0,4.35,14.95,4.52,0.55,0.58
JeongYeong Lee,Korean Tiger,11.0,1.0,0,28.0,43,0.48,0.53,0.96,0.66,0.5,70,73,0.0,2.81,7.833333333333333,1.57,0.59,0.76
Jeremia Siregar,The Teacher,6.0,3.0,0,32.0,99,0.0,0.42,0.0,0.0,0.0,62,63,0.0,2.8,3.9333333333333336,7.37,0.29,0.75
Jeremiah Wells,521,12.0,4.0,1,37.0,79,0.56,0.43,3.08,0.44,0.8,69,74,3.0,2.41,8.916666666666666,1.31,0.48,0.8
Jeremy Horn,Gumby,91.0,22.0,5,48.0,79,0.0,0.39,1.83,0.38,1.1,73,74,0.0,1.19,9.633333333333333,1.99,0.55,0.29
Jeremy Kennedy,JBC,11.0,1.0,0,31.0,49,0.0,0.46,5.73,0.52,0.0,71,71,0.0,2.22,13.733333333333333,2.58,0.47,0.66
Jeremy Kimball,Grizzly,15.0,8.0,0,33.0,79,1.41,0.46,1.41,0.2,0.0,72,72,3.0,2.81,2.6666666666666665,3.84,0.49,0.5
Jeremy Larsen,273,8.0,5.0,0,40.0,79,0.83,0.48,2.49,0.33,0.0,70,70,0.0,4.87,6.033333333333333,5.75,0.57,0.0
Jeremy Stephens,Lil Heathen,28.0,19.0,0,38.0,79,0.69,0.4,1.16,0.38,0.4,69,71,0.0,3.17,11.45,3.05,0.58,0.65
Jesse Forbes,Kid Hercules,15.0,5.0,0,39.0,79,0.6,0.24,1.79,0.75,1.2,74,75,1.0,2.11,6.283333333333333,4.06,0.53,0.66
Jesse Lennox,The Ox,14.0,4.0,0,42.0,79,0.0,0.32,1.22,0.66,0.3,69,72,0.0,2.69,12.266666666666667,3.2,0.64,0.63
Jesse Murray,Hollywood,8.0,4.0,0,31.0,79,0.0,0.28,0.0,0.0,0.0,75,78,0.0,2.38,1.6833333333333333,7.72,0.43,0.0
Jesse Strader,Sui Generis,5.0,3.0,0,33.0,79,0.0,0.51,3.87,0.57,0.0,67,70,0.0,5.03,7.766666666666667,5.28,0.47,1.0
Jesse Taylor,JT Money,31.0,15.0,0,41.0,79,0.0,0.65,7.28,0.5,3.1,72,73,0.0,1.94,5.883333333333333,0.55,0.38,1.0
Jessica Aguilar,Jag,20.0,8.0,0,42.0,79,0.0,0.5,0.94,0.25,0.2,63,63,0.0,4.93,12.733333333333333,7.19,0.53,0.5
Jessica Andrade,Bate Estaca,26.0,12.0,0,32.0,14,0.41,0.5,2.37,0.55,0.3,61,62,0.0,6.62,9.4,5.37,0.55,0.72
Jessica Eye,Evil,15.0,11.0,0,37.0,79,0.0,0.37,0.58,0.4,0.5,66,66,0.0,3.86,14.5,4.19,0.55,0.57
Jesus Aguilar,4,10.0,2.0,0,28.0,22,0.48,0.5,1.9,0.33,1.4,64,62,0.0,1.49,7.883333333333333,1.11,0.59,0.4
Jhonata Silva,436,8.0,2.0,0,27.0,94,0.0,0.52,0.0,0.0,0.0,65,66,0.0,4.86,7.616666666666667,9.85,0.44,0.0
Jhonoven Pati,The Samoan Savage,6.0,4.0,0,33.0,94,0.0,0.53,2.7,1.0,0.0,73,75,3.0,2.88,5.55,6.13,0.33,0.0
Ji Yeon Kim,Firefist,9.0,7.0,2,34.0,43,0.11,0.36,0.0,0.0,0.1,67,72,0.0,5.37,14.183333333333334,5.41,0.56,0.5
Jim Alers,The Beast,13.0,3.0,0,37.0,79,0.32,0.4,2.26,0.41,0.3,69,71,0.0,2.9,11.633333333333333,4.38,0.56,0.8
Jim Miller,A,37.0,18.0,0,40.0,79,0.21,0.42,1.53,0.44,1.7,68,71,1.0,2.99,9.816666666666666,3.5,0.56,0.47
Jimi Manuwa,Poster Boy,17.0,6.0,0,44.0,79,0.53,0.54,0.53,0.18,0.4,73,79,0.0,3.43,7.033333333333333,3.97,0.49,0.7
Jimmy Crute,44,12.0,4.0,1,28.0,33,0.76,0.54,4.84,0.57,2.0,74,74,0.0,3.68,5.883333333333333,3.04,0.44,0.6
Jimmy Flick,The Brick,17.0,7.0,0,33.0,79,0.0,0.5,1.79,0.26,5.4,67,68,0.0,1.7,6.683333333333334,5.2,0.4,0.0
Jimmy Lawson,Greedy,4.0,2.0,0,32.0,79,0.0,0.08,0.0,0.0,0.0,72,77,0.0,0.07,15.0,1.6,0.44,0.0
Jimy Hettes,The Kid,11.0,3.0,0,37.0,79,0.0,0.57,5.2,0.44,1.4,69,71,1.0,3.47,10.566666666666666,3.5,0.57,0.61
Jinh Yu Frey,100,11.0,10.0,0,39.0,79,0.0,0.43,1.02,0.36,0.3,63,65,1.0,2.97,12.9,4.23,0.52,0.9
Jinnosuke Kashimura,229,4.0,2.0,0,22.0,0,0.0,0.5,3.16,1.0,6.3,67,71,1.0,0.21,4.75,7.37,0.25,0.0
Jiri Prochazka,422,30.0,4.0,1,31.0,117,0.52,0.56,0.79,0.6,0.3,75,80,0.0,5.75,11.45,5.43,0.41,0.68
Joanna Jedrzejczyk,206,16.0,5.0,0,36.0,73,0.05,0.48,0.27,0.62,0.1,66,65,0.0,6.28,18.616666666666667,3.25,0.62,0.8
Joanne Wood,JoJo,17.0,8.0,0,38.0,69,0.24,0.51,1.52,0.55,0.3,66,65,0.0,7.1,11.0,4.89,0.51,0.58
Joao Elias,Alicate,17.0,4.0,1,29.0,94,0.0,0.5,0.0,0.0,0.0,63,64,1.0,0.4,7.416666666666667,6.47,0.2,0.5
Jocelyn JonesLybarger,219,6.0,4.0,0,38.0,79,0.0,0.31,0.34,0.25,0.0,67,64,0.0,2.96,14.55,4.83,0.56,0.81
Jodie Esquibel,72,6.0,6.0,0,38.0,79,0.0,0.31,0.75,0.21,0.0,61,64,0.0,4.1,15.0,7.37,0.52,0.83
Joe Ellenberger,Excalibur,15.0,2.0,0,39.0,79,0.0,0.47,3.17,0.4,1.1,69,72,0.0,1.62,14.2,3.45,0.48,0.0
Joe Giannetti,Skeletor,6.0,1.0,0,28.0,79,0.0,0.38,1.0,0.16,0.0,72,74,1.0,1.93,15.0,2.8,0.4,0.0
Joe Lauzon,276,28.0,16.0,0,40.0,79,0.21,0.39,2.39,0.45,2.0,70,71,0.0,2.84,7.883333333333333,5.39,0.54,0.54
Joe Stevenson,Daddy,33.0,16.0,0,41.0,79,0.08,0.44,2.75,0.44,2.2,67,70,0.0,2.05,9.55,2.44,0.6,0.39
Joel Alvarez,El Fenomeno,20.0,3.0,0,31.0,60,0.0,0.46,0.0,0.0,1.3,75,77,0.0,3.65,6.733333333333333,3.37,0.5,0.11
Joey Gomez,KO King,6.0,2.0,0,37.0,79,0.62,0.28,0.62,1.0,0.0,70,73,0.0,2.44,12.116666666666667,4.46,0.55,0.5
John Adajar,The Outlaw,6.0,2.0,0,32.0,94,0.0,0.52,0.0,0.0,0.0,69,75,0.0,3.9,4.616666666666667,6.28,0.44,0.0
John Albert,Prince,6.0,5.0,0,37.0,79,0.68,0.49,0.0,0.0,6.1,68,68,0.0,3.05,4.4,2.82,0.35,0.5
John Alessio,The Natural,35.0,17.0,0,44.0,79,0.12,0.39,1.85,0.38,1.2,70,72,0.0,2.1,9.983333333333333,2.91,0.54,0.7
John Allan,17,13.0,7.0,0,31.0,14,0.0,0.42,1.4,0.71,0.8,73,75,0.0,3.56,13.416666666666666,5.74,0.52,0.5
John Gunderson,Quick Guns,35.0,16.0,2,45.0,79,0.0,0.27,1.67,0.33,2.0,69,69,0.0,1.04,15.0,1.71,0.58,0.11
John Gunther,The Machine,5.0,1.0,0,38.0,79,0.0,0.37,7.08,0.42,0.0,69,72,0.0,1.65,8.483333333333333,3.72,0.46,0.0
John Hathaway,The Hitman,17.0,2.0,0,36.0,69,0.25,0.4,2.61,0.43,0.9,73,75,0.0,3.4,13.4,1.8,0.62,0.6
John Howard,Doomsday,24.0,13.0,0,41.0,79,0.17,0.5,2.7,0.49,0.4,67,72,0.0,2.15,12.283333333333333,3.08,0.51,0.53
John Lineker,Hands of Stone,31.0,9.0,0,33.0,14,0.96,0.4,0.56,0.58,0.6,63,67,0.0,5.36,11.766666666666667,4.27,0.56,0.67
John Maguire,The One,24.0,9.0,0,41.0,69,0.0,0.41,2.8,0.46,1.1,69,69,1.0,1.41,13.933333333333334,2.44,0.65,0.77
John Makdessi,The Bull,18.0,9.0,0,39.0,49,0.37,0.49,0.0,0.0,0.0,68,68,0.0,5.52,12.133333333333333,4.15,0.68,0.86
John Moraga,Chicano,19.0,7.0,0,40.0,79,0.18,0.43,0.62,0.23,1.1,66,66,0.0,2.57,12.016666666666667,2.55,0.56,0.44
Johnny Eduardo,63,28.0,13.0,0,45.0,14,0.43,0.39,0.22,0.2,0.4,67,71,0.0,2.95,8.65,3.22,0.63,0.58
Johnny Munoz,Kid Kvenbo,12.0,4.0,0,31.0,79,0.0,0.36,2.4,0.25,1.8,69,71,0.0,2.44,11.45,2.66,0.55,0.45
Johnny Walker,517,21.0,8.0,0,32.0,14,0.61,0.53,0.46,1.0,0.9,78,82,0.0,3.81,7.033333333333333,2.83,0.44,0.57
Johny Hendricks,Bigg Rigg,18.0,8.0,0,40.0,79,0.44,0.45,3.83,0.46,0.3,69,69,1.0,3.49,11.75,3.99,0.53,0.63
Jon Fitch,94,30.0,7.0,1,46.0,79,0.13,0.5,3.6,0.51,0.8,72,74,0.0,2.61,13.283333333333333,1.65,0.54,0.56
Jon Jones,Bones,27.0,1.0,0,36.0,79,0.22,0.57,1.93,0.45,0.5,76,84,0.0,4.29,14.883333333333333,2.22,0.64,0.95
Jon Madsen,313,8.0,2.0,0,44.0,79,0.0,0.41,1.32,0.71,0.0,72,72,0.0,2.46,11.366666666666667,1.18,0.81,0.7
Jon Tuck,Super Saiyan,10.0,5.0,0,39.0,79,0.28,0.4,0.42,0.33,1.0,71,73,0.0,3.0,11.983333333333333,3.74,0.6,0.5
Jonathan Goulet,The Road Warrior,23.0,12.0,0,44.0,49,0.6,0.41,4.17,0.7,0.6,72,73,0.0,1.61,5.6,2.01,0.46,0.45
Jonathan Martinez,Dragon,19.0,5.0,0,30.0,79,0.73,0.49,0.41,0.35,0.1,68,70,1.0,4.54,13.183333333333334,3.87,0.57,0.68
Jonathan Wilson,Johnny Bravo,7.0,3.0,0,36.0,79,0.75,0.48,0.37,1.0,0.0,74,75,1.0,2.92,10.0,5.65,0.56,0.8
Jordan Espinosa,The Gamer,15.0,9.0,0,34.0,79,0.75,0.52,0.75,0.28,0.2,66,69,0.0,4.22,10.033333333333333,2.94,0.57,0.7
Jordan Griffin,Native Psycho,18.0,9.0,0,34.0,79,0.21,0.46,1.45,0.35,1.9,70,73,1.0,2.52,12.1,3.02,0.5,0.42
Jordan Johnson,216,10.0,0.0,0,35.0,79,0.0,0.47,3.25,0.42,1.2,74,79,0.0,3.45,12.683333333333334,2.64,0.53,1.0
Jordan Leavitt,The Monkey King,11.0,3.0,0,29.0,79,0.27,0.61,2.19,0.25,1.1,69,71,1.0,2.55,6.866666666666667,1.84,0.57,0.3
Jordan Mein,Young Gun,31.0,12.0,0,34.0,49,0.34,0.44,1.56,0.58,0.2,72,73,0.0,3.35,11.183333333333334,2.55,0.69,0.66
Jordan Williams,Bomaye,9.0,6.0,0,33.0,79,0.28,0.5,1.11,0.5,0.0,73,75,1.0,5.83,8.983333333333333,5.46,0.35,0.85
Jordan Wright,The Beverly Hills Ninja,12.0,5.0,0,32.0,79,0.84,0.56,2.09,0.45,0.4,74,77,0.0,4.1,4.483333333333333,6.03,0.31,1.0
Jorge Gurgel,JG,14.0,10.0,0,47.0,14,0.0,0.32,0.81,0.23,0.5,67,69,0.0,3.37,14.966666666666667,3.62,0.62,0.6
Jorge Masvidal,Gamebred,35.0,17.0,0,39.0,79,0.43,0.47,1.38,0.59,0.3,71,74,0.0,4.05,13.583333333333334,3.05,0.64,0.72
Jose Alday,Pochito,14.0,6.0,1,32.0,22,0.0,0.44,0.0,0.0,0.0,67,68,0.0,3.13,15.0,3.13,0.58,0.57
Jose Aldo,10,32.0,8.0,0,37.0,14,0.4,0.46,0.51,0.53,0.1,67,70,0.0,3.63,14.233333333333333,3.73,0.6,0.91
Jose Henrique,Canela,5.0,1.0,0,22.0,14,0.0,0.43,0.0,0.0,0.0,75,79,0.0,3.45,10.716666666666667,5.79,0.38,0.0
Jose Johnson,Lobo Solitario,16.0,8.0,0,29.0,79,0.0,0.6,0.62,0.5,0.6,72,71,0.0,2.8,12.15,1.73,0.55,0.36
Jose Torres,Shorty,8.0,1.0,0,31.0,79,0.0,0.36,1.28,0.33,0.0,64,65,0.0,4.37,5.85,9.84,0.5,0.75
Josefine Knutsson,Thunder,7.0,0.0,0,28.0,47,0.0,0.52,2.67,0.72,0.0,63,60,0.0,3.73,15.0,1.33,0.64,1.0
Joselyne Edwards,La Pantera,13.0,6.0,0,28.0,26,0.0,0.51,0.88,0.33,0.4,68,70,0.0,4.35,15.0,3.29,0.49,0.6
Joseph Holmes,Uglyman Joe,8.0,4.0,0,28.0,79,0.37,0.53,1.49,0.4,0.8,76,80,0.0,2.88,8.05,3.08,0.54,0.5
Joseph Morales,Bopo,9.0,2.0,0,29.0,79,0.53,0.37,0.53,0.5,2.6,66,69,3.0,1.58,9.5,1.72,0.6,0.23
Josh Emmett,CC,19.0,4.0,0,39.0,79,0.99,0.36,0.91,0.37,0.1,66,70,0.0,4.04,12.933333333333334,4.61,0.61,0.46
Josh Fremd,99,11.0,5.0,0,30.0,79,0.0,0.43,0.84,0.25,1.4,76,76,0.0,2.93,10.716666666666667,2.63,0.47,0.31
Josh Grispi,The Fluke,14.0,5.0,0,35.0,79,0.28,0.41,1.97,0.36,2.2,71,74,0.0,1.44,6.666666666666667,3.71,0.5,0.16
Josh Koscheck,256,17.0,11.0,0,46.0,79,0.25,0.36,2.46,0.48,0.4,70,73,0.0,1.79,9.366666666666667,2.27,0.63,0.64
Josh Neer,The Dentist,36.0,16.0,1,41.0,79,0.09,0.46,1.09,0.34,1.3,71,72,0.0,3.29,10.316666666666666,3.63,0.58,0.46
Josh Quinlan,Bushido,6.0,2.0,0,31.0,79,1.03,0.42,0.51,0.11,0.0,72,72,0.0,3.59,7.316666666666666,6.91,0.49,0.6
Josh Thomson,The Punk,22.0,9.0,0,45.0,79,0.22,0.47,1.92,0.39,1.3,70,71,0.0,2.59,12.916666666666666,2.12,0.64,0.54
Josh Wick,The White Mamba,12.0,6.0,0,29.0,79,0.0,0.6,0.0,0.0,0.0,69,69,3.0,0.65,4.6,6.52,0.41,0.8
Joshua Van,The Fearless,10.0,1.0,0,22.0,120,0.38,0.53,1.14,0.42,0.0,65,65,0.0,9.08,13.166666666666666,5.77,0.6,0.78
Joshua WangKim,Twin Dragon,5.0,2.0,0,31.0,79,0.0,0.4,1.17,1.0,0.0,69,71,3.0,2.95,12.866666666666667,4.43,0.6,0.66
Joshua Weems,Wide Open,11.0,3.0,0,30.0,79,0.0,0.64,4.77,0.4,0.0,68,69,0.0,5.25,3.15,3.34,0.61,1.0
Journey Newson,403,10.0,5.0,0,35.0,79,0.28,0.32,0.56,0.16,0.3,65,67,0.0,2.64,8.9,2.57,0.64,0.43
Juan Adams,The Kraken,5.0,3.0,0,32.0,79,0.0,0.55,0.91,0.66,0.0,77,80,0.0,7.09,6.6,4.06,0.34,0.57
Juan Espino,El Guapo,11.0,2.0,0,43.0,60,0.0,0.7,8.93,0.78,2.4,75,80,0.0,2.38,6.166666666666667,1.95,0.4,0.5
Julia Polastri,The Dragon,12.0,3.0,0,26.0,94,0.0,0.52,0.62,1.0,0.6,62,63,0.0,6.19,12.05,5.11,0.62,0.42
Julian Erosa,Juicy J,29.0,12.0,0,34.0,79,0.25,0.48,1.63,0.46,0.8,73,74,1.0,6.14,7.966666666666667,6.29,0.47,0.58
Julian Marquez,The Cuban Missile Crisis,9.0,5.0,0,34.0,79,0.47,0.45,0.0,0.0,2.6,74,72,0.0,4.85,8.033333333333333,5.06,0.5,0.53
Juliana Lima,Ju Thai,9.0,5.0,0,42.0,14,0.0,0.44,1.72,0.31,0.0,65,65,0.0,1.94,13.7,2.11,0.55,0.7
Juliana Miller,Killer,4.0,3.0,0,28.0,79,0.0,0.45,1.84,0.44,1.8,67,66,0.0,3.31,10.883333333333333,4.75,0.32,0.0
Julianna Pena,The Venezuelan Vixen,12.0,5.0,0,34.0,79,0.0,0.47,1.94,0.55,0.8,66,69,0.0,3.16,12.4,2.3,0.5,0.23
Julija Stoliarenko,444,11.0,9.0,2,31.0,84,0.0,0.39,0.93,0.27,1.7,67,66,0.0,2.49,10.133333333333333,4.54,0.46,0.54
JunYoung Hong,Drunken Red,13.0,8.0,1,33.0,94,0.0,0.39,0.0,0.0,0.0,69,69,0.0,2.1,15.0,2.3,0.48,0.35
Junior Albini,Baby,14.0,6.0,0,33.0,14,0.51,0.51,1.54,0.37,0.0,75,74,0.0,3.98,5.833333333333333,6.08,0.52,1.0
Junior Tafa,The Juggernaut,5.0,2.0,0,27.0,33,0.66,0.4,0.0,0.0,0.0,75,75,0.0,1.81,7.55,1.86,0.5,0.81
Jussier Formiga,97,23.0,8.0,0,39.0,14,0.17,0.39,1.82,0.35,0.6,65,67,0.0,1.42,11.3,2.34,0.64,0.87
Justin Edwards,Fast Eddy,9.0,5.0,0,41.0,79,0.19,0.42,2.14,0.26,1.0,70,70,0.0,2.68,11.016666666666667,3.32,0.51,0.27
Justin Frazier,The Grizzly Bear,10.0,3.0,0,34.0,79,0.0,0.66,0.0,0.0,0.0,72,75,1.0,1.11,3.6,6.11,0.04,0.0
Justin Gaethje,The Highlight,25.0,5.0,0,35.0,79,0.63,0.59,0.11,0.25,0.0,71,70,0.0,6.78,10.933333333333334,7.46,0.52,0.75
Justin Gonzales,JTrain,6.0,0.0,0,33.0,79,0.0,0.8,14.0,0.73,0.0,69,72,0.0,6.67,15.0,0.87,0.43,1.0
Justin Jaynes,The Guitar Hero,16.0,8.0,0,34.0,79,0.75,0.44,0.75,0.4,1.1,67,68,0.0,3.34,8.033333333333333,5.33,0.62,0.2
Justin Lawrence,The American Kidd,10.0,4.0,0,34.0,79,0.69,0.35,0.72,0.28,0.0,68,67,0.0,3.84,7.233333333333333,2.83,0.67,0.73
Justin Ledet,El Blanco,9.0,4.0,0,35.0,79,0.0,0.39,0.23,0.5,0.2,76,80,0.0,3.35,9.3,4.82,0.49,0.42
Justin McCully,The Insane One,11.0,5.0,2,48.0,79,0.32,0.37,1.28,0.44,0.0,73,73,0.0,1.58,11.733333333333333,2.02,0.46,0.43
Justin Sumter,The Fort,7.0,3.0,0,34.0,79,0.0,0.48,2.87,1.0,0.0,74,80,1.0,2.68,2.6166666666666667,7.64,0.34,0.0
Justin Tafa,Bad Man,7.0,4.0,0,30.0,5,1.11,0.54,0.0,0.0,0.0,72,74,1.0,4.09,6.0,5.02,0.47,0.5
Justin Willis,Big Pretty,8.0,2.0,0,36.0,79,0.48,0.59,0.96,0.66,0.0,73,78,1.0,3.37,12.516666666666667,2.57,0.57,0.36
Justine Kish,244,7.0,4.0,0,36.0,92,0.14,0.48,0.87,0.33,0.1,65,64,0.0,4.51,14.85,4.59,0.57,0.5
Kai Kamaka,The Fighting Hawaiian,8.0,4.0,1,29.0,79,0.28,0.57,1.93,0.58,0.3,67,69,0.0,4.96,13.616666666666667,5.29,0.55,0.52
Kai KaraFrance,Dont Blink,24.0,11.0,0,31.0,5,0.63,0.39,0.63,0.33,0.0,64,69,0.0,4.57,13.05,3.24,0.65,0.88
Kailan Hill,175,4.0,1.0,0,29.0,79,0.0,0.53,3.0,0.42,0.0,73,77,1.0,2.6,15.0,4.8,0.37,0.0
Kajan Johnson,Ragin,23.0,13.0,1,40.0,49,0.34,0.42,1.54,0.37,0.2,71,75,0.0,2.47,12.5,1.59,0.64,0.62
Kaleio Romero,KO,6.0,2.0,0,28.0,79,0.0,0.48,1.0,0.08,1.0,70,69,3.0,2.6,15.0,3.27,0.5,0.0
Kali Robbins,Pop Tart,6.0,3.0,0,39.0,79,0.0,0.46,2.0,0.33,0.0,63,63,0.0,3.73,15.0,9.4,0.44,0.0
