name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Abus Magomedov,451,26.0,6.0,1,33.0,51,0.38,0.44,2.65,0.77,0.0,74,78,0.0,2.88,9.916666666666666,3.73,0.55,1.0
Achilles Estremadura,210,7.0,1.0,0,32.0,80,0.0,0.43,0.0,0.0,0.0,70,68,0.0,3.2,15.0,3.27,0.7,0.0
Adam Antolin,Captain Chaos,12.0,3.0,0,42.0,17,0.0,0.52,0.0,0.0,0.0,65,63,0.0,5.73,5.75,5.0,0.69,1.0
Adam Fugitt,239,10.0,4.0,0,35.0,17,0.0,0.45,2.04,0.29,0.0,73,77,1.0,4.72,9.216666666666667,4.48,0.51,0.5
Adam Milstead,The Prototype,8.0,4.0,0,36.0,17,0.0,0.46,0.0,0.0,0.0,75,76,0.0,3.85,8.25,4.79,0.43,0.64
Adam Wieczorek,Siwy,10.0,2.0,0,32.0,55,0.0,0.38,0.41,0.33,0.4,77,81,0.0,1.68,12.333333333333334,1.87,0.48,0.58
Adam Yandiev,Boroda,9.0,1.0,0,35.0,97,0.0,0.08,0.0,0.0,0.0,69,74,0.0,0.18,5.7,6.14,0.36,0.25
Adlan Amagov,Borz,14.0,2.0,1,37.0,51,1.3,0.47,5.84,0.56,0.0,74,76,0.0,3.29,6.35,0.82,0.78,1.0
Adrian Yanez,834,17.0,5.0,0,30.0,17,1.98,0.41,0.0,0.0,0.0,67,70,0.0,6.51,5.9,5.75,0.57,1.0
Adriano Martins,473,28.0,9.0,0,41.0,57,0.62,0.38,0.83,0.8,0.4,70,72,1.0,1.8,9.716666666666667,2.14,0.65,0.81
Ahmad Hassanzada,Lion of the Ring,10.0,2.0,0,27.0,97,0.0,0.34,2.5,0.22,0.0,73,75,0.0,2.59,11.983333333333333,4.42,0.4,0.0
Aiemann Zahabi,839,11.0,2.0,0,36.0,80,0.59,0.43,0.2,0.16,0.0,68,68,0.0,3.43,10.866666666666667,3.61,0.71,0.79
Ailin Perez,Fiona,10.0,2.0,0,29.0,81,0.27,0.58,5.19,0.51,0.0,65,66,3.0,2.91,13.733333333333333,1.35,0.57,0.75
Aisling Daly,Ais the Bash,16.0,6.0,0,36.0,21,0.0,0.52,2.15,0.41,0.9,62,64,0.0,2.92,11.633333333333333,1.4,0.55,0.33
Akbarh Arreola,El Caballero,23.0,11.0,1,41.0,26,0.72,0.45,1.07,1.0,0.4,70,71,1.0,2.32,10.466666666666667,4.01,0.56,0.33
Akihiro Gono,The Japanese Sensation,35.0,21.0,8,49.0,17,0.39,0.48,1.01,0.84,0.5,67,68,3.0,2.18,12.766666666666667,2.67,0.63,0.46
Akira Corassani,136,12.0,6.0,0,41.0,17,0.0,0.45,0.7,0.28,0.0,68,68,0.0,3.25,7.116666666666666,4.91,0.5,0.86
Akitoshi Tamura,The Ironman,21.0,18.0,2,44.0,17,0.0,0.43,0.0,0.0,1.0,69,70,0.0,3.73,14.933333333333334,1.94,0.78,0.2
Al Iaquinta,Raging,14.0,7.0,1,37.0,17,0.55,0.4,0.63,0.18,0.2,70,70,0.0,4.06,12.7,4.53,0.61,0.74
Al Matavao,Sweetness,8.0,3.0,0,30.0,113,0.0,0.46,0.0,0.0,0.0,68,67,0.0,7.84,7.016666666666667,6.7,0.58,0.0
Alan Baudot,The Black Samourai,8.0,3.0,0,36.0,87,0.48,0.58,0.0,0.0,0.0,75,79,0.0,5.36,7.783333333333333,4.82,0.46,0.62
Alan Belcher,The Talent,18.0,8.0,0,40.0,17,0.33,0.41,0.44,0.26,0.9,74,75,0.0,2.7,9.183333333333334,3.1,0.59,0.55
Alan Jouban,Brahma,17.0,7.0,0,42.0,17,1.15,0.5,0.51,0.44,0.3,72,73,1.0,5.67,9.0,3.77,0.6,0.58
Alan Patrick,Nuguette,15.0,4.0,0,40.0,57,0.13,0.4,3.01,0.33,0.3,71,74,1.0,1.82,11.466666666666667,2.95,0.43,0.43
Alatengheili,The Mongolian Knight,17.0,9.0,2,32.0,18,0.14,0.32,1.99,0.45,0.0,65,66,0.0,2.64,13.216666666666667,4.67,0.57,0.75
Albert Duraev,193,16.0,5.0,0,35.0,51,0.0,0.4,1.97,0.29,0.6,71,75,0.0,2.99,10.65,3.01,0.59,0.66
Albert Morales,The Warrior,7.0,4.0,1,33.0,17,0.0,0.35,0.91,0.35,0.2,69,72,0.0,3.81,11.766666666666667,3.96,0.56,0.7
Albert Tumenov,Einstein,18.0,4.0,0,32.0,51,1.01,0.42,0.2,0.2,0.0,71,73,0.0,3.76,9.266666666666667,3.34,0.58,0.75
Alberto Mina,Soldier of God,13.0,1.0,0,42.0,57,1.11,0.38,1.85,0.2,0.0,72,77,0.0,3.23,10.15,3.7,0.47,0.5
Alejandro Flores,El Gallito,17.0,3.0,0,32.0,97,0.0,0.4,0.0,0.0,0.0,70,73,0.0,3.66,7.916666666666667,2.02,0.54,0.0
Alejandro Perez,Turbo,23.0,9.0,1,34.0,26,0.11,0.35,0.54,0.22,0.3,66,67,0.0,3.45,10.683333333333334,3.18,0.61,0.7
Aleksa Camur,111,6.0,3.0,0,28.0,114,0.23,0.57,0.46,0.22,0.0,73,74,0.0,4.73,13.166666666666666,4.26,0.54,0.5
Aleksandar Rakic,Rocket,14.0,4.0,0,32.0,73,0.6,0.5,0.76,0.25,0.1,76,78,0.0,4.26,11.033333333333333,2.8,0.5,0.85
Aleksei Kunchenko,397,20.0,2.0,0,40.0,51,0.0,0.44,0.25,0.33,0.0,68,70,0.0,3.67,15.0,2.83,0.63,0.8
Aleksei Oleinik,The Boa Constrictor,60.0,17.0,1,46.0,51,0.26,0.48,1.82,0.46,1.9,74,80,0.0,3.29,6.8,3.8,0.44,0.37
Alen Amedovski,24,8.0,4.0,0,36.0,86,0.0,0.3,0.0,0.0,0.0,70,74,0.0,0.99,5.066666666666666,3.85,0.46,0.0
Alessandro Costa,Nono,14.0,4.0,0,28.0,57,0.82,0.47,0.27,0.12,0.0,64,67,0.0,4.14,10.966666666666667,3.5,0.57,0.9
Alessio Di Chirico,Manzo,13.0,7.0,0,34.0,15,0.4,0.39,1.46,0.39,0.0,72,74,0.0,3.32,10.283333333333333,3.44,0.61,0.83
Alessio Sakara,Legionarius,19.0,11.0,0,42.0,17,0.79,0.47,2.18,0.78,0.0,72,72,0.0,3.96,5.033333333333333,2.8,0.59,0.62
Alex Caceres,Bruce Leeroy,21.0,15.0,0,35.0,17,0.21,0.49,0.54,0.68,0.7,70,73,1.0,4.21,12.033333333333333,3.09,0.62,0.64
Alex Chambers,Astro Girl,5.0,5.0,0,45.0,71,0.0,0.54,2.31,0.41,1.0,63,63,1.0,2.97,9.1,5.1,0.5,0.53
Alex Garcia,The Dominican Nightmare,15.0,6.0,0,36.0,85,0.38,0.31,3.72,0.52,0.1,69,72,0.0,1.81,11.7,3.03,0.59,0.66
Alex Gorgees,Hitman,6.0,1.0,0,28.0,71,0.0,0.32,0.0,0.0,0.0,74,74,3.0,0.67,15.0,2.27,0.38,0.54
Alex Karalexis,The Assassin,10.0,6.0,0,46.0,17,0.0,0.42,2.7,0.45,0.9,68,66,0.0,2.57,8.316666666666666,2.39,0.54,0.86
Alex Morono,The Great White,24.0,10.0,0,33.0,17,0.3,0.41,0.36,0.26,0.4,71,72,0.0,4.96,11.933333333333334,4.34,0.57,0.48
Alex Nicholson,The Spartan,7.0,4.0,0,34.0,17,0.53,0.43,0.0,0.0,0.5,76,77,0.0,4.12,7.1,4.65,0.47,0.5
Alex Oliveira,Cowboy,22.0,12.0,1,36.0,57,0.43,0.51,2.35,0.38,0.6,71,76,0.0,2.99,9.566666666666666,2.55,0.46,0.63
Alex Pereira,Poatan,10.0,2.0,0,36.0,57,0.74,0.62,0.18,1.0,0.4,76,79,0.0,5.1,10.2,3.65,0.5,0.7
Alex Perez,591,25.0,9.0,0,32.0,17,0.68,0.46,2.04,0.46,0.8,66,65,0.0,4.19,6.783333333333333,3.2,0.58,0.77
Alex Reyes,The Executioner,13.0,4.0,0,37.0,17,0.0,0.39,0.0,0.0,0.0,71,73,0.0,4.04,2.4833333333333334,10.91,0.4,0.0
Alex Serdyukov,The Russian Crusher,8.0,5.0,0,44.0,17,0.0,0.48,1.84,0.55,1.8,74,74,0.0,4.94,6.783333333333333,3.1,0.46,0.67
Alex White,The Spartan,13.0,6.0,0,35.0,17,0.52,0.42,0.92,0.28,0.5,72,71,1.0,3.76,11.466666666666667,3.07,0.6,0.71
Alexa Grasso,282,16.0,3.0,1,30.0,26,0.08,0.43,0.41,0.45,0.6,65,66,0.0,4.67,15.1,3.95,0.58,0.59
Alexander Gustafsson,The Mauler,18.0,8.0,0,37.0,52,0.72,0.4,1.53,0.39,0.4,77,79,0.0,4.03,10.366666666666667,3.53,0.51,0.83
Alexander Hernandez,The Great Ape,14.0,8.0,0,31.0,17,0.47,0.41,1.06,0.31,0.1,69,72,0.0,4.33,9.833333333333334,4.66,0.55,0.59
Alexander Morgan,The Chess Master,11.0,5.0,0,33.0,80,0.0,0.44,0.0,0.0,0.0,70,71,0.0,3.71,3.2333333333333334,2.78,0.47,0.0
Alexander Munoz,526,7.0,2.0,0,34.0,17,0.25,0.42,3.0,0.4,0.0,69,72,3.0,3.7,15.0,4.73,0.55,1.0
Alexander Soldatkin,727,14.0,4.0,0,31.0,97,0.0,0.6,1.45,0.5,0.0,74,75,0.0,1.16,10.333333333333334,1.35,0.26,0.5
Alexander Volkanovski,The Great,26.0,4.0,0,35.0,71,0.36,0.56,1.78,0.37,0.2,66,71,0.0,6.16,15.816666666666666,3.44,0.58,0.7
Alexander Volkov,Drago,37.0,10.0,0,35.0,51,0.28,0.57,0.49,0.63,0.2,79,80,0.0,5.1,12.716666666666667,3.0,0.54,0.73
Alexander Yakovlev,Russian Thunder,24.0,10.0,1,39.0,51,0.3,0.47,1.66,0.35,0.1,75,74,1.0,1.74,11.016666666666667,2.41,0.58,0.72
Alexandr Romanov,King Kong,17.0,3.0,0,33.0,61,0.0,0.52,4.17,0.54,0.8,74,75,1.0,3.94,7.983333333333333,2.14,0.5,0.28
Alexandre Pantoja,The Cannibal,28.0,5.0,0,34.0,57,0.31,0.49,2.61,0.47,0.8,65,67,0.0,4.41,13.016666666666667,3.97,0.5,0.68
Alexis Davis,155,21.0,11.0,0,39.0,80,0.0,0.49,0.95,0.44,0.7,66,68,0.0,4.63,13.0,4.45,0.54,0.34
Alfred Khashakyan,The Fearless,8.0,3.0,0,35.0,97,0.0,0.42,3.54,0.25,0.0,68,70,0.0,6.14,4.233333333333333,6.38,0.4,0.0
Ali AlQaisi,The Royal Fighter,8.0,5.0,0,33.0,9,0.0,0.42,3.5,0.29,1.0,66,68,0.0,2.43,15.0,1.97,0.56,0.6
Ali Bagautinov,Puncher,15.0,6.0,0,39.0,51,0.26,0.42,2.51,0.36,0.3,64,65,0.0,2.85,16.216666666666665,3.09,0.52,0.65
Aliaskhab Khizriev,Black Wolf,14.0,0.0,0,33.0,51,0.0,0.64,5.64,0.6,3.8,69,74,1.0,6.01,2.6666666666666665,4.38,0.61,1.0
Alistair Overeem,The Demolition Man,47.0,19.0,0,44.0,53,0.79,0.64,1.42,0.55,0.8,76,80,0.0,3.67,7.3,2.44,0.57,0.73
Aljamain Sterling,Funk Master,24.0,4.0,0,34.0,17,0.0,0.52,2.31,0.27,0.7,67,71,0.0,4.61,13.283333333333333,2.3,0.58,0.45
Allan Begosso,Mini,7.0,2.0,1,28.0,97,0.0,0.4,0.0,0.0,2.0,65,66,0.0,1.8,15.0,7.73,0.34,0.25
Allan Nascimento,Puro Osso,20.0,6.0,0,32.0,57,0.0,0.61,1.55,0.26,0.9,68,69,0.0,3.21,12.066666666666666,2.28,0.5,0.16
Allan Zuniga,Tigre,13.0,1.0,0,32.0,111,0.0,0.52,0.0,0.0,1.0,67,70,0.0,3.93,15.0,1.8,0.61,0.57
Allen Crowder,Pretty Boy,10.0,4.0,0,34.0,17,0.0,0.51,1.85,0.33,1.2,75,76,0.0,2.95,6.1,2.95,0.56,1.0
Alonzo Menifield,Atomic,15.0,4.0,1,36.0,17,0.81,0.57,0.67,0.33,0.3,72,76,0.0,3.92,6.966666666666667,3.57,0.49,0.75
Alptekin Ozkilic,The Turkish Delight,9.0,5.0,0,38.0,115,0.0,0.32,4.21,0.58,0.0,65,65,0.0,3.81,12.466666666666667,5.72,0.59,0.75
Alton Cunningham,The BoMan,4.0,2.0,0,30.0,17,0.0,0.75,1.67,0.1,0.0,74,77,0.0,3.33,9.016666666666667,4.94,0.2,1.0
Alvin Robinson,Kid,15.0,9.0,0,41.0,17,0.0,0.5,1.24,0.5,1.2,69,68,1.0,1.57,9.1,1.29,0.51,0.25
Amanda Cooper,ABC,3.0,5.0,0,32.0,17,0.0,0.44,1.53,0.38,1.8,63,64,3.0,3.55,8.183333333333334,3.2,0.51,0.28
Amanda Lemos,423,14.0,3.0,1,37.0,57,0.84,0.54,0.98,0.63,0.7,64,65,1.0,3.43,9.7,4.21,0.44,0.57
Amanda Nunes,The Lioness,23.0,5.0,0,36.0,57,0.63,0.51,2.73,0.54,0.7,68,69,0.0,4.55,10.733333333333333,2.62,0.57,0.82
Amanda Ribas,631,12.0,5.0,0,30.0,57,0.11,0.4,2.07,0.51,0.7,63,66,0.0,4.63,12.55,3.4,0.61,0.85
Amir Albazi,The Prince,17.0,1.0,0,30.0,3,0.49,0.39,1.71,0.33,0.7,65,68,0.0,2.8,12.3,3.07,0.63,0.4
Amir Sadollah,661,6.0,5.0,0,43.0,17,0.0,0.46,0.57,0.27,0.3,70,75,0.0,4.71,12.0,3.55,0.6,0.6
Amiran Gogoladze,269,14.0,3.0,0,26.0,97,0.0,0.66,0.0,0.0,0.0,73,74,3.0,1.64,1.2166666666666668,0.82,0.0,0.0
Anderson Silva,The Spider,34.0,11.0,0,49.0,57,0.86,0.61,0.5,0.77,0.8,74,77,1.0,3.05,10.25,2.05,0.6,0.69
Andre Ewell,Mr Highlight,17.0,9.0,0,36.0,17,0.12,0.4,0.36,0.75,0.1,68,75,1.0,4.28,14.033333333333333,4.87,0.51,0.72
Andre Fialho,227,16.0,8.0,0,30.0,28,0.49,0.41,0.25,1.0,0.0,72,74,0.0,3.3,8.733333333333333,6.26,0.45,0.66
Andre Fili,Touchy,23.0,11.0,0,33.0,17,0.39,0.37,2.16,0.47,0.3,71,74,0.0,3.85,10.416666666666666,4.11,0.51,0.69
Andre Lima,Mascote,9.0,0.0,0,25.0,57,0.0,0.56,0.79,0.5,0.8,67,67,0.0,3.75,12.616666666666667,2.46,0.59,0.6
Andre Muniz,Sergipano,24.0,6.0,0,34.0,57,0.0,0.5,4.23,0.5,1.2,73,78,1.0,1.97,9.583333333333334,1.99,0.54,0.35
Andre Petroski,595,10.0,4.0,0,33.0,17,0.23,0.49,4.32,0.54,2.3,72,73,3.0,3.5,9.433333333333334,3.08,0.51,0.8
Andre Soukhamthath,The Asian Sensation,13.0,8.0,0,35.0,17,0.94,0.44,1.25,0.53,0.2,69,70,0.0,2.77,13.733333333333333,4.31,0.49,0.58
Andre Winner,825,21.0,11.0,2,42.0,17,0.45,0.33,0.0,0.0,0.0,71,73,0.0,2.52,11.166666666666666,4.57,0.51,0.74
Andrea Lee,KGB,13.0,10.0,0,35.0,17,0.08,0.46,1.7,0.55,0.6,66,69,0.0,4.71,14.216666666666667,3.83,0.62,0.54
Andreas Michailidis,The Spartan,13.0,6.0,0,35.0,5,0.0,0.51,1.12,0.27,0.0,72,76,0.0,2.9,10.083333333333334,3.57,0.44,0.5
Andrei Arlovski,The Pitbull,34.0,23.0,0,45.0,17,0.41,0.45,0.38,0.36,0.2,75,77,0.0,3.78,9.266666666666667,3.2,0.57,0.76
Andrew Craig,Highlight,9.0,4.0,0,38.0,17,0.35,0.4,0.53,0.37,0.0,73,76,0.0,2.39,12.233333333333333,3.01,0.5,0.72
Andrew Holbrook,316,12.0,3.0,0,38.0,17,0.0,0.49,0.85,0.18,2.1,71,70,1.0,2.2,7.083333333333333,3.0,0.54,0.1
Andrew Sanchez,El Dirte,13.0,7.0,0,36.0,17,0.35,0.43,2.55,0.36,0.0,73,74,0.0,4.3,12.966666666666667,5.1,0.5,1.0
Andy Enz,Tank Mode,10.0,4.0,0,32.0,17,0.0,0.23,0.0,0.0,0.0,75,78,0.0,3.51,10.65,5.32,0.57,0.58
Andy Ogle,The Little Axe,9.0,6.0,0,35.0,17,0.21,0.44,1.44,0.26,0.0,68,69,0.0,2.24,12.133333333333333,2.23,0.5,0.58
Ange Loosa,The Last Ninja,10.0,3.0,0,31.0,116,0.0,0.46,2.05,0.42,0.2,70,74,0.0,6.09,13.2,6.67,0.52,0.9
Angel Pacheco,569,7.0,3.0,0,32.0,17,0.0,0.39,0.0,0.0,0.0,68,70,0.0,9.5,15.0,11.47,0.41,0.28
Angela Hill,Overkill,17.0,13.0,0,39.0,17,0.13,0.49,0.8,0.33,0.1,63,64,0.0,5.38,14.316666666666666,4.86,0.61,0.76
Angela Magana,Your Majesty,11.0,9.0,0,40.0,17,0.0,0.28,0.4,0.25,0.4,61,65,0.0,1.53,12.4,4.92,0.42,0.28
Anshul Jubli,King of Lions,7.0,1.0,0,29.0,110,0.41,0.46,0.82,0.18,0.4,72,69,3.0,6.48,12.25,5.61,0.51,0.63
Anthony Adams,Sugafoot,8.0,2.0,0,36.0,17,0.0,0.41,0.0,0.0,0.0,73,76,0.0,3.17,15.0,5.93,0.44,0.0
Anthony Birchak,El Toro,16.0,8.0,0,38.0,17,0.96,0.36,0.48,0.14,0.5,68,69,0.0,3.93,5.216666666666667,3.67,0.56,0.61
Anthony Hamilton,Freight Train,15.0,9.0,0,44.0,17,0.24,0.65,2.62,0.42,0.0,77,76,0.0,3.91,6.283333333333333,3.02,0.45,0.78
Anthony Hernandez,Fluffy,12.0,2.0,0,30.0,17,0.21,0.59,6.62,0.49,3.0,72,75,0.0,4.3,7.8,3.46,0.45,0.63
Anthony Ivy,Aquaman,8.0,4.0,0,34.0,17,0.0,0.42,4.69,0.2,0.0,74,74,0.0,2.5,8.0,4.57,0.51,1.0
Anthony Johnson,Rumble,22.0,6.0,0,40.0,17,1.66,0.47,2.43,0.57,0.6,74,78,0.0,3.25,6.166666666666667,1.83,0.6,0.77
Anthony Njokuani,The Assassin,16.0,12.0,0,44.0,17,0.6,0.46,0.5,0.45,0.2,73,75,0.0,3.94,9.916666666666666,2.41,0.65,0.53
Anthony Perosh,The Hippo,15.0,10.0,0,51.0,71,0.45,0.43,2.03,0.22,1.1,75,75,0.0,2.27,5.55,3.77,0.53,0.33
Anthony Pettis,Showtime,24.0,10.0,0,37.0,17,0.35,0.47,0.61,0.5,1.1,70,72,0.0,3.05,11.433333333333334,3.44,0.54,0.6
Anthony Rocco Martin,469,17.0,6.0,0,34.0,17,0.16,0.37,0.71,0.27,1.0,72,73,0.0,2.68,12.716666666666667,2.59,0.58,0.68
Anthony Romero,The Genius,8.0,0.0,0,27.0,80,0.0,0.52,2.0,0.22,0.0,71,70,0.0,5.87,15.0,4.0,0.65,1.0
Anthony Smith,Lionheart,38.0,19.0,0,35.0,17,0.43,0.48,0.49,0.26,0.7,76,76,0.0,3.23,9.65,4.47,0.46,0.49
Anton Kuivanen,396,24.0,10.0,0,40.0,17,0.0,0.38,1.2,1.0,0.4,68,72,0.0,2.27,12.5,1.63,0.67,0.71
Anton Turkalj,The Pleasure Man,8.0,4.0,0,28.0,52,0.0,0.42,4.98,0.41,0.0,76,78,0.0,2.45,9.633333333333333,3.42,0.54,0.16
Antoni Hardonk,Mr Wonderful,8.0,6.0,0,48.0,17,0.88,0.61,0.0,0.0,0.9,76,78,0.0,3.4,6.4,3.07,0.46,0.4
Antonina Shevchenko,La Pantera,10.0,4.0,0,39.0,11,0.0,0.55,0.43,0.42,0.4,68,67,1.0,3.86,11.55,2.93,0.52,0.53
Antonio Arroyo,42,9.0,5.0,0,34.0,57,0.23,0.66,1.14,0.41,0.2,75,73,0.0,2.82,13.183333333333334,2.02,0.5,0.41
Antonio Banuelos,55,20.0,11.0,1,44.0,17,0.45,0.33,1.62,0.62,0.4,65,63,0.0,2.69,11.933333333333334,3.15,0.58,0.86
Antonio Braga Neto,537,9.0,3.0,0,36.0,57,0.0,0.33,3.07,0.37,0.5,75,77,0.0,1.36,9.766666666666667,3.92,0.45,0.0
Antonio Carlos Junior,Cara de Sapato,11.0,5.0,0,34.0,57,0.0,0.42,3.42,0.39,0.8,74,79,0.0,1.95,6.85,2.14,0.52,0.53
Antonio Carvalho,Pato,15.0,6.0,0,45.0,80,0.44,0.29,0.0,0.0,0.0,69,70,0.0,3.03,8.566666666666666,3.62,0.64,1.0
Antonio Mendes,Samurai,18.0,13.0,0,43.0,17,2.51,0.47,2.51,0.5,0.0,75,77,1.0,1.34,3.0,6.85,0.22,1.0
Antonio Trocoli,Malvado,12.0,3.0,0,33.0,57,0.0,0.71,3.8,1.0,3.8,77,82,0.0,1.27,3.95,4.56,0.25,1.0
Aoriqileng,The Mongolian Murderer,25.0,10.0,0,30.0,18,0.41,0.5,1.45,0.46,0.0,67,69,0.0,5.31,10.333333333333334,6.03,0.47,0.58
Ariane Carnelossi,Sorriso,15.0,3.0,0,31.0,57,0.0,0.39,1.37,0.55,0.3,62,61,0.0,2.87,10.916666666666666,4.74,0.45,0.14
Ariane da Silva,Queen of Violence,17.0,9.0,0,30.0,57,0.34,0.41,0.56,0.55,0.3,66,67,0.0,4.1,11.066666666666666,3.96,0.53,0.71
Ariel Beck,60,4.0,5.0,0,33.0,17,0.0,0.34,0.0,0.0,0.0,66,66,1.0,4.44,7.883333333333333,4.31,0.64,0.0
Arman Tsarukyan,Ahalkalakets,22.0,3.0,0,27.0,89,0.32,0.48,3.25,0.37,0.0,67,72,0.0,3.79,12.6,1.84,0.53,0.75
Armando Villarreal,La Lumbre,5.0,2.0,0,34.0,17,0.0,0.55,3.23,0.25,0.0,67,66,1.0,3.23,4.65,4.3,0.52,0.0
Armen Petrosyan,Superman,9.0,3.0,0,33.0,51,0.22,0.52,0.22,0.33,0.0,75,71,0.0,5.69,11.55,2.9,0.56,0.31
Arnold Allen,Almighty,19.0,3.0,0,30.0,13,0.28,0.4,1.02,0.5,0.4,68,70,1.0,3.39,13.5,2.91,0.61,0.75
Artem Lobov,The Russian Hammer,13.0,15.0,1,37.0,51,0.0,0.41,0.39,0.25,0.0,69,65,1.0,3.52,16.433333333333334,4.82,0.5,0.52
Ashiek Ajim,Peak Physique,6.0,2.0,0,29.0,97,0.0,0.4,0.0,0.0,0.0,68,71,3.0,5.0,0.8,11.25,0.25,0.0
Ashkan Mokhtarian,The Assassin,13.0,3.0,0,38.0,62,0.0,0.43,0.54,0.16,0.0,66,67,1.0,1.95,13.816666666666666,3.66,0.43,0.33
Ashlee EvansSmith,Rebel Girl,6.0,6.0,0,36.0,17,0.0,0.34,0.95,0.22,0.0,68,67,0.0,4.03,12.283333333333333,4.59,0.53,0.5
Ashley Yoder,SpiderMonkey,8.0,9.0,0,36.0,17,0.09,0.39,1.09,0.27,0.6,67,69,1.0,3.42,15.0,4.13,0.47,0.66
Askar Askarov,Bullet,14.0,1.0,1,31.0,51,0.0,0.54,2.6,0.24,0.4,66,67,0.0,3.05,15.0,2.8,0.57,0.66
Askar Mozharov,523,19.0,13.0,0,29.0,79,0.0,0.18,0.0,0.0,0.0,75,74,0.0,0.43,4.666666666666667,4.07,0.13,0.33
Aspen Ladd,403,9.0,3.0,0,29.0,17,0.2,0.47,1.56,0.47,0.6,66,66,0.0,3.78,10.966666666666667,4.65,0.47,0.62
Asu Almabayev,Zulfikar,20.0,2.0,0,30.0,46,0.0,0.61,6.68,0.56,2.4,64,65,0.0,2.36,12.733333333333333,1.0,0.58,0.0
Augusto Mendes,Tanquinho,6.0,2.0,0,41.0,57,0.44,0.34,1.75,0.33,0.0,66,65,0.0,2.42,11.433333333333334,3.91,0.56,0.8
Augusto Montano,Dodger,15.0,3.0,0,39.0,26,0.0,0.46,0.0,0.0,0.0,73,73,0.0,3.46,11.383333333333333,2.66,0.56,0.66
Augusto Sakai,666,16.0,5.0,1,33.0,57,0.34,0.49,0.23,0.4,0.0,75,77,0.0,4.6,11.066666666666666,3.83,0.48,0.56
Austen Lane,406,12.0,5.0,0,36.0,17,0.0,0.46,1.03,0.2,0.0,78,80,0.0,3.43,2.9166666666666665,2.81,0.44,0.0
Austin Arnett,Golden Boy,16.0,6.0,0,32.0,17,0.0,0.41,0.44,0.18,0.2,72,72,0.0,4.52,13.766666666666667,6.38,0.62,0.57
Austin Hubbard,Thud,17.0,7.0,0,32.0,17,0.0,0.45,1.75,0.5,0.0,70,71,0.0,4.11,12.383333333333333,3.74,0.56,0.65
Austin Lingo,Lights Out,9.0,3.0,0,29.0,17,0.43,0.37,0.43,0.66,0.0,70,70,0.0,3.86,13.833333333333334,4.86,0.57,0.75
Austin Springer,736,12.0,4.0,0,37.0,17,0.0,0.57,3.37,0.4,0.8,68,71,0.0,3.54,8.9,3.15,0.41,1.0
Azamat Murzakanov,The Professional,13.0,0.0,0,35.0,51,1.5,0.57,0.75,0.16,0.0,70,71,1.0,4.57,10.016666666666667,3.12,0.57,0.83
Azat Maksum,Qazaq,17.0,1.0,0,29.0,46,0.5,0.23,2.0,0.22,0.5,67,70,1.0,2.8,15.0,5.23,0.55,0.66
BJ Penn,The Prodigy,16.0,14.0,2,45.0,17,0.29,0.48,1.19,0.55,0.5,69,70,0.0,2.76,12.983333333333333,3.2,0.56,0.74
Baergeng Jieleyisi,348,17.0,5.0,0,28.0,97,0.0,0.45,1.23,0.5,0.6,69,70,0.0,2.54,15.0,2.58,0.49,0.0
Bahatebole Batebolati,Lion King,10.0,1.0,1,26.0,18,0.0,0.45,1.34,0.66,0.0,68,71,1.0,4.02,11.183333333333334,4.83,0.61,1.0
Barb Honchak,Little Warrior,10.0,4.0,0,44.0,17,0.0,0.3,0.0,0.0,1.3,64,65,0.0,4.04,11.766666666666667,4.67,0.66,0.0
Bart Palaszewski,Bartimus,36.0,17.0,0,41.0,55,0.52,0.32,0.65,0.31,0.5,69,70,0.0,2.67,9.666666666666666,3.97,0.57,0.53
Bartosz Fabinski,The Butcher,15.0,5.0,0,38.0,55,0.0,0.68,7.1,0.7,0.0,72,75,0.0,2.23,8.45,1.46,0.51,0.8
Bassil Hafez,The Habibi,9.0,3.0,1,32.0,17,0.0,0.39,3.0,0.24,0.0,71,72,0.0,4.23,15.0,5.53,0.4,0.5
Batgerel Danaa,Storm,12.0,5.0,0,34.0,49,1.04,0.36,0.52,0.5,0.0,67,70,0.0,5.38,8.25,4.21,0.47,0.62
Bea Malecki,457,4.0,1.0,0,32.0,52,0.0,0.46,0.0,0.0,1.1,69,74,0.0,6.84,8.966666666666667,6.96,0.62,0.78
Bec Rawlings,Rowdy,7.0,8.0,0,35.0,71,0.0,0.42,0.71,0.4,0.4,66,64,0.0,4.48,12.066666666666666,5.66,0.57,0.68
Bekzat Almakhan,The Turan Warrior,11.0,2.0,0,26.0,46,1.0,0.18,0.0,0.0,0.0,67,68,0.0,0.2,15.0,4.53,0.3,0.0
Belal Muhammad,Remember the Name,23.0,3.0,0,35.0,17,0.0,0.43,1.98,0.35,0.2,71,72,0.0,4.55,14.316666666666666,3.64,0.57,0.93
Ben Askren,Funky,19.0,2.0,0,39.0,17,0.0,0.49,4.33,0.55,0.9,71,73,0.0,3.64,5.766666666666667,5.66,0.36,0.0
Ben Nguyen,Ten,16.0,8.0,0,35.0,17,0.75,0.4,0.25,0.33,1.0,65,65,3.0,3.51,8.533333333333333,3.01,0.59,0.63
